ID,X,Y,datetime,population,type
D,708872.851365143,5442926.37704019,2017-01-17T00:00:42Z,1,prey
D,708753.009600153,5442874.45813218,2017-01-17T02:00:31Z,1,prey
D,708561.808128263,5442578.64714356,2017-01-17T04:01:49Z,1,prey
D,708376.69863179,5442557.14338258,2017-01-17T06:00:46Z,1,prey
D,708361.406948939,5442533.58214493,2017-01-17T08:00:47Z,1,prey
D,708348.197352565,5442528.0700934,2017-01-17T10:00:31Z,1,prey
D,708296.714514554,5442517.45253923,2017-01-17T12:00:55Z,1,prey
D,708288.428541038,5442541.47107429,2017-01-17T14:00:50Z,1,prey
D,708288.402424728,5442524.70425822,2017-01-17T16:00:42Z,1,prey
D,708247.008358886,5442513.20572004,2017-01-17T18:00:48Z,1,prey
D,708305.773163801,5442535.38929788,2017-01-17T20:00:47Z,1,prey
D,708396.436508646,5442577.42580879,2017-01-17T22:00:55Z,1,prey
D,708482.51657477,5442564.28300855,2017-01-18T00:00:54Z,1,prey
D,708486.225201019,5442569.68404636,2017-01-18T02:00:48Z,1,prey
D,708486.684220706,5442564.62212798,2017-01-18T04:00:42Z,1,prey
D,708483.422486992,5442727.35917748,2017-01-18T06:00:46Z,1,prey
D,708500.183909004,5442769.83213822,2017-01-18T08:00:49Z,1,prey
D,708491.242959781,5442767.1676701,2017-01-18T10:00:41Z,1,prey
D,708964.847727626,5443281.4387682,2017-01-18T12:00:56Z,1,prey
D,708870.980669155,5442956.42619235,2017-01-18T16:00:47Z,1,prey
D,708847.022244425,5442952.45083433,2017-01-18T18:00:54Z,1,prey
D,708693.205727306,5442836.06854139,2017-01-18T20:00:47Z,1,prey
D,708521.894336322,5442766.95342271,2017-01-18T22:00:30Z,1,prey
D,708516.402251004,5442765.88442143,2017-01-19T00:00:43Z,1,prey
D,708429.339429111,5442562.32765065,2017-01-19T02:00:48Z,1,prey
D,708407.723983241,5442558.72299565,2017-01-19T04:00:31Z,1,prey
D,708454.720575611,5442548.25268947,2017-01-19T06:00:54Z,1,prey
D,708464.039848988,5442561.11907636,2017-01-19T08:00:48Z,1,prey
D,708445.943966332,5442563.62149126,2017-01-19T10:00:42Z,1,prey
D,708366.352698904,5442501.91548199,2017-01-19T12:00:48Z,1,prey
D,708315.357820322,5442498.77074585,2017-01-19T14:00:31Z,1,prey
D,708277.96736141,5442501.65516612,2017-01-19T16:01:23Z,1,prey
D,708907.140753018,5442060.2145002,2017-01-19T18:00:42Z,1,prey
D,709173.012428839,5441952.32171691,2017-01-19T20:00:54Z,1,prey
D,709439.530035442,5441987.31792565,2017-01-19T22:00:54Z,1,prey
D,708091.480806179,5442386.98908686,2017-01-20T00:00:29Z,1,prey
D,708092.037073175,5442384.82518448,2017-01-20T02:00:53Z,1,prey
D,708003.316761252,5442409.60963327,2017-01-20T04:00:42Z,1,prey
D,707993.05695523,5442344.59481618,2017-01-20T06:00:43Z,1,prey
D,708033.244506879,5442383.47827614,2017-01-20T08:00:49Z,1,prey
D,708026.160863402,5442381.69014702,2017-01-20T10:00:41Z,1,prey
D,708076.291580264,5442363.97736837,2017-01-20T12:01:42Z,1,prey
D,708113.739055436,5442388.76104873,2017-01-20T14:00:41Z,1,prey
D,708090.231135224,5442399.44602665,2017-01-20T16:00:53Z,1,prey
D,708050.470608213,5442452.2274102,2017-01-20T18:00:48Z,1,prey
D,708098.646955664,5442448.63508064,2017-01-20T20:00:31Z,1,prey
D,708207.772442855,5442395.00940767,2017-01-20T22:00:55Z,1,prey
D,708200.847178905,5442471.25009835,2017-01-21T00:00:49Z,1,prey
D,708189.083785898,5442472.16273225,2017-01-21T02:00:38Z,1,prey
D,708165.156921347,5442463.88866051,2017-01-21T04:00:48Z,1,prey
D,708134.904161665,5442458.27251836,2017-01-21T06:00:54Z,1,prey
D,708153.988636159,5442463.04279713,2017-01-21T08:00:45Z,1,prey
D,708142.849992739,5442462.38708651,2017-01-21T10:00:55Z,1,prey
D,708202.729319971,5442450.79857606,2017-01-21T12:00:53Z,1,prey
D,708003.419743786,5442390.72504186,2017-01-21T14:01:20Z,1,prey
D,708258.521350232,5441713.51662726,2017-01-21T16:00:28Z,1,prey
D,709182.190507128,5441913.83741391,2017-01-21T18:00:54Z,1,prey
D,708930.773110204,5441968.17967917,2017-01-21T20:00:59Z,1,prey
D,708089.622880598,5442387.20206203,2017-01-21T22:00:55Z,1,prey
D,708081.550112798,5442394.07241988,2017-01-22T00:00:47Z,1,prey
D,708092.013221938,5442388.4786281,2017-01-22T02:00:44Z,1,prey
D,708002.91847305,5442432.43183494,2017-01-22T04:00:48Z,1,prey
D,707984.388712555,5442437.14591824,2017-01-22T06:00:25Z,1,prey
D,708035.566858669,5442400.36350187,2017-01-22T08:00:56Z,1,prey
D,708032.093664132,5442372.71353131,2017-01-22T10:00:24Z,1,prey
D,708074.586429803,5442391.65070905,2017-01-22T12:01:07Z,1,prey
D,708104.363372459,5442399.27056297,2017-01-22T14:00:42Z,1,prey
D,708122.56431612,5442376.90513385,2017-01-22T16:00:53Z,1,prey
D,708129.998018809,5442365.99019718,2017-01-22T18:00:54Z,1,prey
D,708093.29904081,5442383.88772361,2017-01-22T20:00:54Z,1,prey
D,708023.573720151,5441732.41782368,2017-01-22T22:00:54Z,1,prey
D,708050.655808498,5442220.67945024,2017-01-23T00:00:54Z,1,prey
D,708031.524288183,5442345.79255823,2017-01-23T02:00:42Z,1,prey
D,708037.011327491,5442346.20483787,2017-01-23T04:00:24Z,1,prey
D,708028.491801635,5442427.17954147,2017-01-23T06:00:54Z,1,prey
D,707948.411446163,5442510.46932054,2017-01-23T08:01:53Z,1,prey
D,707931.594678923,5442526.30070586,2017-01-23T10:03:02Z,1,prey
D,707864.153610832,5442505.6369919,2017-01-23T12:00:53Z,1,prey
D,707353.656883605,5442337.27722251,2017-01-23T14:00:47Z,1,prey
D,707276.423467293,5442438.7507629,2017-01-23T16:00:53Z,1,prey
D,707383.240879561,5442829.60836568,2017-01-23T18:00:53Z,1,prey
D,707645.001633119,5442778.53086885,2017-01-23T20:00:52Z,1,prey
D,707345.298225011,5442493.33250013,2017-01-23T22:00:48Z,1,prey
D,707034.609357472,5442467.77121587,2017-01-24T00:00:37Z,1,prey
D,707031.018128057,5442464.65072197,2017-01-24T02:00:47Z,1,prey
D,707134.685747887,5442435.48459509,2017-01-24T04:00:37Z,1,prey
D,707255.495643568,5442300.77460281,2017-01-24T06:00:54Z,1,prey
D,707089.698795309,5442265.3737095,2017-01-24T08:00:55Z,1,prey
D,707075.496914942,5442302.89126137,2017-01-24T10:00:41Z,1,prey
D,707224.276800393,5442270.92707936,2017-01-24T12:00:41Z,1,prey
D,707335.612038274,5442238.22997333,2017-01-24T14:00:41Z,1,prey
D,707331.873533357,5442190.47948608,2017-01-24T16:00:24Z,1,prey
D,707325.473758024,5442195.03976046,2017-01-24T18:00:43Z,1,prey
D,708280.373768178,5441707.10645624,2017-01-24T20:01:07Z,1,prey
D,708945.484592831,5441781.10428509,2017-01-24T22:00:31Z,1,prey
D,709186.380558939,5441876.39108155,2017-01-25T00:00:53Z,1,prey
D,709711.323457326,5442068.63032602,2017-01-25T02:00:47Z,1,prey
D,709480.604619807,5441985.80673657,2017-01-25T04:00:43Z,1,prey
D,709497.428019043,5441979.17513018,2017-01-25T06:01:18Z,1,prey
D,709486.679670202,5441987.55011644,2017-01-25T08:00:49Z,1,prey
D,708170.455667771,5442015.63028463,2017-01-25T10:00:48Z,1,prey
D,707741.308571421,5442314.74035307,2017-01-25T12:00:53Z,1,prey
D,707584.966535611,5442327.3909972,2017-01-25T14:00:41Z,1,prey
D,707418.321420849,5442194.90131647,2017-01-25T16:00:48Z,1,prey
D,707444.074114062,5442229.66957893,2017-01-25T18:00:43Z,1,prey
D,707396.916797695,5442257.59016786,2017-01-25T20:00:55Z,1,prey
D,707590.620721301,5442199.22861531,2017-01-25T22:00:47Z,1,prey
D,707603.79962906,5442217.64983538,2017-01-26T00:00:36Z,1,prey
D,707688.203551565,5442259.00970187,2017-01-26T02:00:41Z,1,prey
D,707786.633992315,5442187.79363502,2017-01-26T04:00:48Z,1,prey
D,707801.93118864,5442208.05816314,2017-01-26T06:00:53Z,1,prey
D,707868.252367369,5442504.49336268,2017-01-26T08:00:54Z,1,prey
D,707842.31077611,5442544.2833732,2017-01-26T10:00:47Z,1,prey
D,708339.970536367,5442855.38960449,2017-01-26T12:03:08Z,1,prey
D,709097.89385576,5443335.02995161,2017-01-26T14:01:43Z,1,prey
D,709192.755593493,5443372.09590114,2017-01-26T16:01:22Z,1,prey
D,709224.91131064,5443379.63051612,2017-01-26T18:01:26Z,1,prey
D,708963.670147362,5443261.3112834,2017-01-26T20:01:00Z,1,prey
D,708516.716394499,5442705.67555031,2017-01-26T22:00:54Z,1,prey
D,708343.053014377,5442549.59847028,2017-01-27T00:00:42Z,1,prey
D,708203.980463253,5442466.28439189,2017-01-27T02:00:42Z,1,prey
D,708149.435137252,5442478.91714669,2017-01-27T04:00:34Z,1,prey
D,708169.935791634,5442453.20482344,2017-01-27T06:00:48Z,1,prey
D,708212.865847787,5442396.26132492,2017-01-27T08:00:31Z,1,prey
D,707778.675660404,5442172.77428834,2017-01-27T10:00:55Z,1,prey
D,707789.155955268,5442167.19805194,2017-01-27T12:00:48Z,1,prey
D,707349.704637697,5442124.18526105,2017-01-27T14:00:34Z,1,prey
D,706798.759718597,5441741.67156805,2017-01-27T16:00:48Z,1,prey
D,706754.757872095,5441758.41665055,2017-01-27T18:00:54Z,1,prey
D,706635.792150624,5441701.11953321,2017-01-27T20:00:53Z,1,prey
D,706353.923571974,5441075.79436342,2017-01-27T22:00:42Z,1,prey
D,706272.007777494,5441352.71706935,2017-01-28T00:00:54Z,1,prey
D,706251.978710475,5441315.41860704,2017-01-28T02:00:48Z,1,prey
D,706252.278838337,5441318.59480486,2017-01-28T04:00:24Z,1,prey
D,706246.887058672,5441322.89047519,2017-01-28T06:00:47Z,1,prey
D,706408.337778788,5441330.87336005,2017-01-28T08:00:55Z,1,prey
D,706167.575424706,5441330.88100265,2017-01-28T10:00:42Z,1,prey
D,706268.457820313,5441538.22842167,2017-01-28T12:01:18Z,1,prey
D,707078.87027494,5442211.96272645,2017-01-28T14:00:49Z,1,prey
D,707347.429026442,5442555.49808936,2017-01-28T16:00:48Z,1,prey
D,707370.14302926,5442457.53084484,2017-01-28T18:00:31Z,1,prey
D,707291.890196383,5442548.59413652,2017-01-28T20:00:55Z,1,prey
D,707467.222561018,5442625.9072372,2017-01-28T22:00:48Z,1,prey
D,707633.378097906,5442487.42884953,2017-01-29T00:00:41Z,1,prey
D,707617.150822791,5442475.8095054,2017-01-29T02:00:48Z,1,prey
D,707767.202510386,5442564.05797249,2017-01-29T04:01:06Z,1,prey
D,707771.297325436,5442587.92163268,2017-01-29T06:01:09Z,1,prey
D,707857.757558612,5442494.73024949,2017-01-29T08:00:48Z,1,prey
D,707906.869078145,5442513.82660925,2017-01-29T10:00:54Z,1,prey
D,707912.313415077,5442481.52642865,2017-01-29T12:01:52Z,1,prey
D,707977.89932738,5442394.04488159,2017-01-29T14:00:24Z,1,prey
D,707691.906425402,5442250.912894,2017-01-29T16:00:54Z,1,prey
D,707327.197927802,5442161.18179542,2017-01-29T18:00:41Z,1,prey
D,707861.976780207,5442007.06125462,2017-01-29T20:00:54Z,1,prey
D,707782.535811157,5442165.75276833,2017-01-29T22:00:43Z,1,prey
D,707706.917600896,5442165.55166097,2017-01-30T00:00:47Z,1,prey
D,707705.351245031,5442158.03428641,2017-01-30T02:00:52Z,1,prey
D,707717.067309481,5442143.8498775,2017-01-30T04:00:30Z,1,prey
D,707366.633973406,5442078.76124594,2017-01-30T06:00:53Z,1,prey
D,707341.861984405,5442024.9193082,2017-01-30T08:00:54Z,1,prey
D,707339.266414926,5442040.00025282,2017-01-30T10:00:49Z,1,prey
D,707245.152511822,5441979.47449746,2017-01-30T12:00:49Z,1,prey
D,707176.987089099,5442088.3448197,2017-01-30T14:00:38Z,1,prey
D,707188.569985195,5442067.6299519,2017-01-30T16:00:48Z,1,prey
D,707322.685017247,5442258.01563305,2017-01-30T18:00:41Z,1,prey
D,707355.213033407,5442297.64482009,2017-01-30T20:00:54Z,1,prey
D,707612.433303339,5442294.7153657,2017-01-30T22:00:24Z,1,prey
D,707730.249062815,5442270.59343333,2017-01-31T00:00:42Z,1,prey
D,707723.849953652,5442263.9421399,2017-01-31T02:00:42Z,1,prey
D,707719.688475811,5442264.80797511,2017-01-31T04:00:36Z,1,prey
D,707695.367036111,5442247.28402192,2017-01-31T06:00:53Z,1,prey
D,707700.648108406,5442232.64953257,2017-01-31T08:00:39Z,1,prey
D,707694.207588447,5442239.63373618,2017-01-31T10:00:53Z,1,prey
D,707735.223017757,5442163.65852553,2017-01-31T12:00:54Z,1,prey
D,707506.493365503,5442119.66382127,2017-01-31T14:00:47Z,1,prey
D,707528.043795418,5442125.13864082,2017-01-31T16:00:34Z,1,prey
D,707478.005813983,5442262.24884805,2017-01-31T18:00:53Z,1,prey
D,707291.673273356,5442806.30861338,2017-01-31T20:00:44Z,1,prey
D,707392.719639407,5442755.15540523,2017-01-31T22:00:47Z,1,prey
D,707827.808748688,5442765.74729028,2017-02-01T00:01:52Z,1,prey
D,707947.559022898,5442758.90916001,2017-02-01T02:01:41Z,1,prey
D,707947.043526347,5442770.80093404,2017-02-01T04:00:54Z,1,prey
D,707943.344355646,5442610.84313709,2017-02-01T06:01:06Z,1,prey
D,707669.446126013,5442243.6375289,2017-02-01T08:00:54Z,1,prey
D,707611.036897748,5442211.30277219,2017-02-01T10:00:54Z,1,prey
D,707431.40523511,5442128.57174632,2017-02-01T12:00:47Z,1,prey
D,707257.610209951,5442293.67697785,2017-02-01T14:00:48Z,1,prey
D,707378.376303605,5442150.84554117,2017-02-01T16:00:45Z,1,prey
D,707373.146367691,5442161.45007881,2017-02-01T18:00:54Z,1,prey
D,707525.867260389,5442090.26567963,2017-02-01T20:00:54Z,1,prey
D,707601.255893277,5442125.74571767,2017-02-01T22:00:47Z,1,prey
D,707611.721709282,5442121.29083921,2017-02-02T00:00:47Z,1,prey
D,707600.445476021,5442130.54014297,2017-02-02T02:00:41Z,1,prey
D,707545.217444692,5442156.97743587,2017-02-02T04:00:45Z,1,prey
D,707626.784842073,5442116.78547972,2017-02-02T06:00:53Z,1,prey
D,707630.609471367,5442130.16931356,2017-02-02T08:00:54Z,1,prey
D,707618.920927835,5442130.96271213,2017-02-02T10:00:30Z,1,prey
D,707775.411405227,5442185.77131732,2017-02-02T12:01:12Z,1,prey
D,707714.797244392,5442196.7748298,2017-02-02T14:00:29Z,1,prey
D,707720.240762275,5442258.69193171,2017-02-02T16:00:47Z,1,prey
D,707530.296224232,5442253.48315061,2017-02-02T18:00:43Z,1,prey
D,707669.155690146,5442035.4198293,2017-02-02T20:00:48Z,1,prey
D,708017.570324303,5441896.8519011,2017-02-02T22:00:54Z,1,prey
D,708028.221310496,5442189.50268865,2017-02-03T00:00:51Z,1,prey
D,708026.292351316,5442173.50080424,2017-02-03T02:00:48Z,1,prey
D,708053.601179509,5442177.49004874,2017-02-03T04:00:48Z,1,prey
D,707979.572510683,5442105.42963463,2017-02-03T06:00:47Z,1,prey
D,707856.382944882,5442158.45876485,2017-02-03T08:01:52Z,1,prey
D,707860.851963607,5442163.54384576,2017-02-03T10:02:27Z,1,prey
D,707724.627217031,5442156.68290272,2017-02-03T12:00:48Z,1,prey
D,707530.881160427,5442104.246618,2017-02-03T14:00:44Z,1,prey
D,707493.636539178,5442086.08397353,2017-02-03T16:00:53Z,1,prey
D,707484.936352271,5442078.39467107,2017-02-03T18:00:45Z,1,prey
D,707309.897575685,5441534.58776938,2017-02-03T20:00:53Z,1,prey
D,707327.657065835,5441636.81244783,2017-02-03T22:00:48Z,1,prey
D,707396.129043522,5441660.80923955,2017-02-04T00:00:24Z,1,prey
D,707398.173645355,5441654.85478278,2017-02-04T02:00:43Z,1,prey
D,707334.608717648,5441660.12760005,2017-02-04T04:00:47Z,1,prey
D,707146.813878568,5441645.78787446,2017-02-04T06:01:06Z,1,prey
D,707280.24220732,5441806.86370248,2017-02-04T08:00:26Z,1,prey
D,707289.247742216,5441805.86624603,2017-02-04T10:00:48Z,1,prey
D,707349.356024741,5442064.17198286,2017-02-04T12:00:48Z,1,prey
D,707486.696847615,5442124.43224229,2017-02-04T14:00:39Z,1,prey
D,707207.348840377,5442336.17214593,2017-02-04T16:00:53Z,1,prey
D,707111.174443293,5442296.86187487,2017-02-04T18:00:46Z,1,prey
D,707093.986210128,5442708.65670868,2017-02-04T20:01:24Z,1,prey
D,707590.07219113,5442733.53692963,2017-02-04T22:01:18Z,1,prey
D,707075.774586171,5442422.04229916,2017-02-05T00:00:43Z,1,prey
D,707085.880180457,5442321.95017357,2017-02-05T02:00:53Z,1,prey
D,707090.124483949,5442331.30716572,2017-02-05T04:00:25Z,1,prey
D,707073.130400718,5442318.67954626,2017-02-05T06:00:54Z,1,prey
D,707206.16965305,5442256.59265909,2017-02-05T08:00:51Z,1,prey
D,707118.457837662,5442287.41954908,2017-02-05T10:00:54Z,1,prey
D,707078.455000835,5442313.81667282,2017-02-05T12:00:49Z,1,prey
D,707077.244224206,5442312.57238345,2017-02-05T14:00:24Z,1,prey
D,707074.303960019,5442307.0061876,2017-02-05T16:00:54Z,1,prey
D,707239.35478263,5442227.0581417,2017-02-05T18:00:53Z,1,prey
D,707402.731236233,5442024.83697374,2017-02-05T20:00:54Z,1,prey
D,707393.978795914,5442029.01890739,2017-02-05T22:01:12Z,1,prey
D,707602.650718416,5442244.63268194,2017-02-06T00:00:48Z,1,prey
D,707725.611938333,5442297.18237338,2017-02-06T02:00:30Z,1,prey
D,707728.970444327,5442296.30037752,2017-02-06T04:00:55Z,1,prey
D,707760.272588081,5442293.38260587,2017-02-06T06:00:36Z,1,prey
D,707538.77624851,5442309.07463884,2017-02-06T08:00:55Z,1,prey
D,707547.967342132,5442449.67762998,2017-02-06T10:00:54Z,1,prey
D,707670.823677824,5442286.20781404,2017-02-06T12:00:37Z,1,prey
D,708432.665232836,5441751.97344209,2017-02-06T14:00:58Z,1,prey
D,708752.004993485,5441912.19345329,2017-02-06T16:00:54Z,1,prey
D,708751.514120158,5441915.64887181,2017-02-06T18:00:53Z,1,prey
D,709445.21994421,5441893.20900973,2017-02-06T20:01:07Z,1,prey
D,709416.375154693,5441978.864938,2017-02-06T22:00:54Z,1,prey
D,707984.087764152,5442410.69625272,2017-02-07T00:00:48Z,1,prey
D,707972.688508885,5442405.82094751,2017-02-07T02:00:41Z,1,prey
D,707648.279219097,5442319.55005878,2017-02-07T04:00:52Z,1,prey
D,707308.241568135,5442226.38959868,2017-02-07T06:01:12Z,1,prey
D,707110.318401459,5442298.33372559,2017-02-07T08:00:36Z,1,prey
D,707117.106569362,5442289.15796072,2017-02-07T10:00:54Z,1,prey
D,707221.021014799,5442252.19637577,2017-02-07T12:00:50Z,1,prey
D,707283.114294479,5442095.09791429,2017-02-07T14:00:38Z,1,prey
D,707395.528699948,5442019.12398918,2017-02-07T16:00:48Z,1,prey
D,707366.358447618,5442019.10279479,2017-02-07T18:00:41Z,1,prey
D,707540.50788586,5442067.08846479,2017-02-07T20:00:47Z,1,prey
D,707528.257328227,5442134.28245276,2017-02-07T22:00:54Z,1,prey
D,707394.559603479,5442031.90039813,2017-02-08T00:00:54Z,1,prey
D,707386.154676597,5442028.75550422,2017-02-08T02:00:42Z,1,prey
D,707387.994593711,5442029.21890274,2017-02-08T04:00:48Z,1,prey
D,707479.053725937,5442152.02103191,2017-02-08T06:00:42Z,1,prey
D,707306.520077346,5442029.28760897,2017-02-08T08:00:48Z,1,prey
D,707309.321819895,5442022.62238053,2017-02-08T10:00:54Z,1,prey
D,707328.28336034,5442077.80028207,2017-02-08T12:00:53Z,1,prey
D,707055.597065454,5441985.98509612,2017-02-08T14:00:48Z,1,prey
D,707033.768041026,5441823.13315796,2017-02-08T16:01:07Z,1,prey
D,707044.733292423,5441811.24409096,2017-02-08T18:00:53Z,1,prey
D,707378.012510442,5441554.89335788,2017-02-08T20:00:53Z,1,prey
D,707376.160349456,5441544.16324666,2017-02-08T22:01:12Z,1,prey
D,707323.171157064,5441635.71992694,2017-02-09T00:00:37Z,1,prey
D,707275.203166408,5441642.40291809,2017-02-09T02:00:47Z,1,prey
D,707287.542344546,5441616.427565,2017-02-09T04:00:55Z,1,prey
D,707281.794334223,5441617.89315011,2017-02-09T06:00:53Z,1,prey
D,707193.357360989,5441623.39003426,2017-02-09T08:00:54Z,1,prey
D,707275.701728871,5441659.06447225,2017-02-09T10:00:55Z,1,prey
D,707274.638782493,5441660.94569888,2017-02-09T12:00:49Z,1,prey
D,707287.320574057,5441697.17980118,2017-02-09T14:00:47Z,1,prey
D,707253.539206529,5441685.96810306,2017-02-09T16:00:54Z,1,prey
D,707268.415297867,5441727.68489324,2017-02-09T18:00:48Z,1,prey
D,707249.925580822,5441704.71623231,2017-02-09T20:00:58Z,1,prey
D,707425.358331591,5441833.07995382,2017-02-09T22:00:48Z,1,prey
D,707010.753661317,5441645.54080547,2017-02-10T00:00:53Z,1,prey
D,707110.235212986,5441814.83017451,2017-02-10T02:00:48Z,1,prey
D,707387.248226048,5441741.66492437,2017-02-10T04:00:41Z,1,prey
D,707396.629072213,5441737.12800989,2017-02-10T06:00:41Z,1,prey
D,707391.797434263,5441738.78459948,2017-02-10T08:00:54Z,1,prey
D,707392.957823616,5441738.32472327,2017-02-10T10:00:47Z,1,prey
D,707350.190019455,5441748.1287339,2017-02-10T12:00:53Z,1,prey
D,707288.743723271,5441584.40656269,2017-02-10T14:00:41Z,1,prey
D,707298.568122806,5441534.9983741,2017-02-10T16:00:48Z,1,prey
D,707316.868828109,5441699.61658554,2017-02-10T18:00:48Z,1,prey
D,707426.643177075,5441689.20934938,2017-02-10T20:00:31Z,1,prey
D,707306.668007921,5441733.48380893,2017-02-10T22:01:20Z,1,prey
D,707415.768953069,5441689.08805694,2017-02-11T00:00:47Z,1,prey
D,707454.498349619,5441639.37604466,2017-02-11T02:01:11Z,1,prey
D,707444.582814837,5441651.40281006,2017-02-11T04:01:53Z,1,prey
D,707360.631861165,5441745.4227365,2017-02-11T06:00:47Z,1,prey
D,707339.006177493,5441739.4502667,2017-02-11T08:00:43Z,1,prey
D,707355.390255394,5441737.42382003,2017-02-11T10:00:49Z,1,prey
D,707254.995054651,5441698.24804687,2017-02-11T12:00:48Z,1,prey
D,707210.472266036,5441916.03079777,2017-02-11T14:00:41Z,1,prey
D,707149.70643577,5441923.15127186,2017-02-11T16:00:54Z,1,prey
D,707145.15988598,5441927.76655706,2017-02-11T18:00:48Z,1,prey
D,707410.232028078,5441561.48285725,2017-02-11T20:00:55Z,1,prey
D,707118.77856405,5440698.85854437,2017-02-11T22:01:11Z,1,prey
D,707129.792824491,5440753.14401251,2017-02-12T00:00:57Z,1,prey
D,707122.124574946,5440749.24219315,2017-02-12T02:00:54Z,1,prey
D,707128.00221687,5440740.25551763,2017-02-12T04:01:21Z,1,prey
D,707134.295695634,5440706.00221375,2017-02-12T06:00:50Z,1,prey
D,707118.59251733,5440706.08589409,2017-02-12T08:00:54Z,1,prey
D,707121.007731323,5440714.90462343,2017-02-12T10:01:07Z,1,prey
D,707045.163401578,5440810.32971395,2017-02-12T12:00:41Z,1,prey
D,706783.389935972,5441637.5547885,2017-02-12T14:00:42Z,1,prey
D,706520.518233903,5441617.86006748,2017-02-12T16:00:54Z,1,prey
D,706515.237096289,5441629.01133215,2017-02-12T18:00:56Z,1,prey
D,706364.97765117,5442135.94234329,2017-02-12T20:00:54Z,1,prey
D,706677.822850636,5442573.77905261,2017-02-12T22:01:44Z,1,prey
D,707186.040215467,5442097.77617387,2017-02-13T00:00:41Z,1,prey
D,707225.697312612,5442001.50815485,2017-02-13T02:00:48Z,1,prey
D,707234.754073717,5442001.00248553,2017-02-13T04:00:53Z,1,prey
D,707318.66669509,5441698.57106526,2017-02-13T06:01:08Z,1,prey
D,707257.304332136,5441635.20742946,2017-02-13T08:00:48Z,1,prey
D,707262.347230506,5441638.99986763,2017-02-13T10:00:54Z,1,prey
D,707142.121771302,5441535.39850209,2017-02-13T12:00:53Z,1,prey
D,707123.218613811,5441634.786437,2017-02-13T14:01:07Z,1,prey
D,707121.312942308,5441638.09212952,2017-02-13T16:00:54Z,1,prey
D,707130.274169419,5441551.520267,2017-02-13T18:01:14Z,1,prey
D,707234.192195485,5441589.7737698,2017-02-13T20:00:59Z,1,prey
D,707400.163530251,5441651.05177498,2017-02-13T22:00:48Z,1,prey
D,707404.442187222,5441625.01477753,2017-02-14T00:00:42Z,1,prey
D,707398.007071189,5441627.37900471,2017-02-14T02:00:30Z,1,prey
D,707220.765242356,5441594.75165746,2017-02-14T04:00:58Z,1,prey
D,707344.072708241,5441658.58965525,2017-02-14T06:00:48Z,1,prey
D,707399.477991375,5441635.60779764,2017-02-14T08:00:42Z,1,prey
D,707397.404156623,5441636.06953068,2017-02-14T10:00:49Z,1,prey
D,707214.800692057,5441768.39619521,2017-02-14T12:00:48Z,1,prey
D,707295.19054994,5441653.11415441,2017-02-14T14:00:45Z,1,prey
D,707397.356350129,5441637.26198344,2017-02-14T16:00:55Z,1,prey
D,707396.927415969,5441650.94227487,2017-02-14T18:00:48Z,1,prey
D,707413.693239094,5441674.28748941,2017-02-14T20:00:43Z,1,prey
D,707140.507881769,5441847.36290289,2017-02-14T22:01:16Z,1,prey
D,707229.777868213,5441929.76453875,2017-02-15T00:00:42Z,1,prey
D,707223.304037697,5441923.84557401,2017-02-15T02:00:48Z,1,prey
D,707323.97782551,5442078.90720007,2017-02-15T04:00:37Z,1,prey
D,707499.760802768,5442078.45103338,2017-02-15T06:00:55Z,1,prey
D,707583.709712151,5442192.47411375,2017-02-15T08:00:42Z,1,prey
D,707595.369092358,5442190.30756943,2017-02-15T10:00:54Z,1,prey
D,707685.505981218,5442472.58140588,2017-02-15T12:00:49Z,1,prey
D,707689.629066328,5442532.0039269,2017-02-15T14:00:36Z,1,prey
D,707687.884604594,5442528.73307892,2017-02-15T16:00:53Z,1,prey
D,707501.146566603,5442327.35395502,2017-02-15T18:00:42Z,1,prey
D,707323.711116174,5442793.24485729,2017-02-15T20:01:12Z,1,prey
D,707080.650809236,5442617.80282497,2017-02-15T22:00:59Z,1,prey
D,707029.159899597,5442583.67823205,2017-02-16T00:00:54Z,1,prey
D,707014.696657194,5442590.28824278,2017-02-16T02:00:31Z,1,prey
D,707168.918624155,5442450.97255518,2017-02-16T04:00:54Z,1,prey
D,707292.42459726,5442368.36512466,2017-02-16T06:01:02Z,1,prey
D,707184.638351907,5442318.69344779,2017-02-16T08:00:42Z,1,prey
D,707193.871236657,5442315.958019,2017-02-16T10:00:48Z,1,prey
D,707347.387616302,5442228.37353445,2017-02-16T12:00:51Z,1,prey
D,707508.646907662,5441947.75535486,2017-02-16T14:00:42Z,1,prey
D,707304.67855958,5442232.4724274,2017-02-16T16:00:54Z,1,prey
D,707233.381311697,5442251.13357594,2017-02-16T18:00:32Z,1,prey
D,707578.709240537,5442923.74515144,2017-02-16T20:01:12Z,1,prey
D,708039.187171318,5442762.55029124,2017-02-16T22:02:17Z,1,prey
D,708142.627491953,5442678.92228137,2017-02-17T00:00:54Z,1,prey
D,708146.459079135,5442678.18610647,2017-02-17T02:00:48Z,1,prey
D,708073.847934762,5442627.7094773,2017-02-17T04:00:31Z,1,prey
D,708079.84832426,5442656.36712267,2017-02-17T06:01:19Z,1,prey
D,708043.162232518,5442657.8477618,2017-02-17T08:00:54Z,1,prey
D,708050.088591141,5442650.54917839,2017-02-17T10:01:24Z,1,prey
D,708005.843246517,5442627.82946167,2017-02-17T12:01:37Z,1,prey
