ID,X,Y,datetime,population,X_trans,Y_trans,type
B,697992.022684464,5511549.69078261,2016-12-30T04:00:54Z,1,707992.022684464,5461549.69078261,predator
B,697951.264789129,5511454.63433244,2016-12-30T06:00:47Z,1,707951.264789129,5461454.63433244,predator
B,698009.254302392,5511391.84547127,2016-12-30T08:00:47Z,1,708009.254302392,5461391.84547127,predator
B,698085.908738363,5511341.13091153,2016-12-30T10:00:54Z,1,708085.908738363,5461341.13091153,predator
B,698219.635468563,5511238.44344804,2016-12-30T12:00:59Z,1,708219.635468563,5461238.44344804,predator
B,698241.691009584,5511999.4301882,2016-12-30T14:00:54Z,1,708241.691009584,5461999.4301882,predator
B,698247.540397739,5512037.86256988,2016-12-30T16:01:18Z,1,708247.540397739,5462037.86256988,predator
B,698240.661392511,5512056.0263952,2016-12-30T18:00:39Z,1,708240.661392511,5462056.0263952,predator
B,698485.11822261,5511895.17427155,2016-12-30T20:00:54Z,1,708485.11822261,5461895.17427155,predator
B,698502.699852678,5511894.60919067,2016-12-30T22:00:53Z,1,708502.699852678,5461894.60919067,predator
B,698499.247700611,5511898.02561049,2016-12-31T00:00:54Z,1,708499.247700611,5461898.02561049,predator
B,698408.597034019,5511580.85644826,2016-12-31T02:00:45Z,1,708408.597034019,5461580.85644826,predator
B,698481.805578892,5511577.40124632,2016-12-31T04:00:42Z,1,708481.805578892,5461577.40124632,predator
B,698472.245601122,5511573.62862631,2016-12-31T06:00:42Z,1,708472.245601122,5461573.62862631,predator
B,698382.573510719,5511539.28757601,2016-12-31T08:00:36Z,1,708382.573510719,5461539.28757601,predator
B,698513.163265223,5511530.04360405,2016-12-31T10:00:55Z,1,708513.163265223,5461530.04360405,predator
B,698518.253267645,5511600.28786009,2016-12-31T12:00:57Z,1,708518.253267645,5461600.28786009,predator
B,698546.822832261,5511883.55397937,2016-12-31T14:00:42Z,1,708546.822832261,5461883.55397937,predator
B,698604.867431084,5511855.14663562,2016-12-31T16:00:25Z,1,708604.867431084,5461855.14663562,predator
B,698609.898375958,5511860.82720071,2016-12-31T18:00:42Z,1,708609.898375958,5461860.82720071,predator
B,698301.64182621,5512090.80903076,2016-12-31T20:00:53Z,1,708301.64182621,5462090.80903076,predator
B,698491.585973269,5511968.24942211,2016-12-31T22:00:54Z,1,708491.585973269,5461968.24942211,predator
B,698479.866996867,5511917.00740894,2017-01-01T00:00:54Z,1,708479.866996867,5461917.00740894,predator
B,698544.921817003,5511830.45463596,2017-01-01T02:00:41Z,1,708544.921817003,5461830.45463596,predator
B,698369.773002768,5511751.82525247,2017-01-01T04:00:42Z,1,708369.773002768,5461751.82525247,predator
B,698257.36801701,5511685.90550321,2017-01-01T06:00:46Z,1,708257.36801701,5461685.90550321,predator
B,698217.23973439,5511651.20609722,2017-01-01T08:00:47Z,1,708217.23973439,5461651.20609722,predator
B,698215.980725393,5511648.23491927,2017-01-01T10:00:54Z,1,708215.980725393,5461648.23491927,predator
B,697962.463069771,5511579.78065121,2017-01-01T12:01:11Z,1,707962.463069771,5461579.78065121,predator
B,697928.349135721,5511577.95860087,2017-01-01T14:00:48Z,1,707928.349135721,5461577.95860087,predator
B,697937.750032201,5511578.61036607,2017-01-01T16:00:24Z,1,707937.750032201,5461578.61036607,predator
B,697892.414311699,5511543.91235197,2017-01-01T18:00:42Z,1,707892.414311699,5461543.91235197,predator
B,697214.034155889,5511872.07650896,2017-01-01T20:00:25Z,1,707214.034155889,5461872.07650896,predator
B,696931.962269433,5511769.92515596,2017-01-01T22:00:50Z,1,706931.962269433,5461769.92515596,predator
B,697027.387044527,5511803.33079321,2017-01-02T00:00:40Z,1,707027.387044527,5461803.33079321,predator
B,697420.438328498,5511616.55507251,2017-01-02T02:00:41Z,1,707420.438328498,5461616.55507251,predator
B,697449.696068152,5511592.82099451,2017-01-02T04:00:42Z,1,707449.696068152,5461592.82099451,predator
B,697628.500835229,5511388.88878277,2017-01-02T06:00:53Z,1,707628.500835229,5461388.88878277,predator
B,697869.47914808,5511490.16509768,2017-01-02T08:00:53Z,1,707869.47914808,5461490.16509768,predator
B,697855.81021758,5511495.53366172,2017-01-02T10:00:55Z,1,707855.81021758,5461495.53366172,predator
B,697950.056945684,5511462.54647965,2017-01-02T12:00:55Z,1,707950.056945684,5461462.54647965,predator
B,698035.666536111,5511020.79124775,2017-01-02T14:00:55Z,1,708035.666536111,5461020.79124775,predator
B,698042.217491324,5511008.66738465,2017-01-02T16:00:54Z,1,708042.217491324,5461008.66738465,predator
B,698042.158541771,5510956.1567209,2017-01-02T18:00:37Z,1,708042.158541771,5460956.1567209,predator
B,697895.950607928,5510831.84584241,2017-01-02T20:01:15Z,1,707895.950607928,5460831.84584241,predator
B,697908.992760938,5510886.6292479,2017-01-02T22:00:47Z,1,707908.992760938,5460886.6292479,predator
B,697910.917372777,5510885.88710238,2017-01-03T00:00:54Z,1,707910.917372777,5460885.88710238,predator
B,697840.14568853,5510852.4956805,2017-01-03T02:00:42Z,1,707840.14568853,5460852.4956805,predator
B,697931.011994053,5510777.26502847,2017-01-03T04:01:18Z,1,707931.011994053,5460777.26502847,predator
B,697950.038670553,5510947.06869646,2017-01-03T06:00:25Z,1,707950.038670553,5460947.06869646,predator
B,697958.826842731,5510937.64807652,2017-01-03T08:00:47Z,1,707958.826842731,5460937.64807652,predator
B,697947.03004796,5510940.34153106,2017-01-03T10:00:54Z,1,707947.03004796,5460940.34153106,predator
B,697310.031725185,5511010.67273167,2017-01-03T12:01:15Z,1,707310.031725185,5461010.67273167,predator
B,697584.817634291,5510968.10316705,2017-01-03T14:00:54Z,1,707584.817634291,5460968.10316705,predator
B,697710.094975186,5510980.67361874,2017-01-03T16:00:42Z,1,707710.094975186,5460980.67361874,predator
B,697708.87797535,5510977.54409515,2017-01-03T18:00:48Z,1,707708.87797535,5460977.54409515,predator
B,697563.446033614,5511251.1431442,2017-01-03T20:00:47Z,1,707563.446033614,5461251.1431442,predator
B,696993.582176976,5511815.6643258,2017-01-03T22:00:53Z,1,706993.582176976,5461815.6643258,predator
B,697041.65315578,5511787.49094059,2017-01-04T00:01:07Z,1,707041.65315578,5461787.49094059,predator
B,697042.79312759,5511776.61740957,2017-01-04T02:00:42Z,1,707042.79312759,5461776.61740957,predator
B,697332.908894745,5511514.36568902,2017-01-04T04:00:42Z,1,707332.908894745,5461514.36568902,predator
B,697614.966704281,5511408.13001928,2017-01-04T06:00:30Z,1,707614.966704281,5461408.13001928,predator
B,697610.180760773,5511396.08844669,2017-01-04T08:00:53Z,1,707610.180760773,5461396.08844669,predator
B,697614.515237767,5511378.62525066,2017-01-04T10:00:54Z,1,707614.515237767,5461378.62525066,predator
B,697640.396238937,5511505.2466344,2017-01-04T12:01:17Z,1,707640.396238937,5461505.2466344,predator
B,697743.190831807,5511495.53048351,2017-01-04T14:00:49Z,1,707743.190831807,5461495.53048351,predator
B,697750.708540362,5511496.31063938,2017-01-04T16:00:42Z,1,707750.708540362,5461496.31063938,predator
B,697716.290977465,5511483.25161167,2017-01-04T18:01:02Z,1,707716.290977465,5461483.25161167,predator
B,697769.723233389,5511435.01047975,2017-01-04T20:00:59Z,1,707769.723233389,5461435.01047975,predator
B,697907.64394197,5511373.16842947,2017-01-04T22:00:47Z,1,707907.64394197,5461373.16842947,predator
B,697902.717973461,5511365.86971774,2017-01-05T00:00:54Z,1,707902.717973461,5461365.86971774,predator
B,697905.102558393,5511376.48498495,2017-01-05T02:00:41Z,1,707905.102558393,5461376.48498495,predator
B,697910.069555523,5511071.72027119,2017-01-05T04:00:51Z,1,707910.069555523,5461071.72027119,predator
B,698105.835487956,5511197.69933287,2017-01-05T06:00:31Z,1,708105.835487956,5461197.69933287,predator
B,698124.138748178,5511169.83127875,2017-01-05T08:00:53Z,1,708124.138748178,5461169.83127875,predator
B,698143.743626809,5511095.78705321,2017-01-05T10:00:53Z,1,708143.743626809,5461095.78705321,predator
B,698138.76417644,5511092.34970399,2017-01-05T12:00:54Z,1,708138.76417644,5461092.34970399,predator
B,698225.073692831,5511176.78897222,2017-01-05T14:00:43Z,1,708225.073692831,5461176.78897222,predator
B,698301.447518479,5511387.40144612,2017-01-05T16:00:48Z,1,708301.447518479,5461387.40144612,predator
B,698301.413887395,5511387.24473547,2017-01-05T18:00:56Z,1,708301.413887395,5461387.24473547,predator
B,698245.798164875,5512019.48040797,2017-01-05T20:00:57Z,1,708245.798164875,5462019.48040797,predator
B,698493.807927562,5511940.84378893,2017-01-05T22:00:47Z,1,708493.807927562,5461940.84378893,predator
B,698495.046710397,5511948.67257235,2017-01-06T00:00:48Z,1,708495.046710397,5461948.67257235,predator
B,698542.753801475,5511918.20391129,2017-01-06T02:00:36Z,1,708542.753801475,5461918.20391129,predator
B,698581.846492541,5511601.84499005,2017-01-06T04:00:51Z,1,708581.846492541,5461601.84499005,predator
B,698275.63281935,5511373.03693652,2017-01-06T06:00:48Z,1,708275.63281935,5461373.03693652,predator
B,698282.602413759,5511384.11618333,2017-01-06T08:00:47Z,1,708282.602413759,5461384.11618333,predator
B,698283.90879481,5511392.36463106,2017-01-06T10:00:53Z,1,708283.90879481,5461392.36463106,predator
B,698122.40020995,5511447.68185563,2017-01-06T12:00:48Z,1,708122.40020995,5461447.68185563,predator
B,698182.931355426,5511403.58704362,2017-01-06T14:00:42Z,1,708182.931355426,5461403.58704362,predator
B,698186.471439451,5511413.86148931,2017-01-06T16:00:42Z,1,708186.471439451,5461413.86148931,predator
B,698162.256982609,5511401.66734025,2017-01-06T18:00:42Z,1,708162.256982609,5461401.66734025,predator
B,698095.310667426,5511424.83621933,2017-01-06T20:00:54Z,1,708095.310667426,5461424.83621933,predator
B,698085.841138764,5511436.06346835,2017-01-06T22:00:48Z,1,708085.841138764,5461436.06346835,predator
B,698092.600843294,5511417.89843686,2017-01-07T00:00:42Z,1,708092.600843294,5461417.89843686,predator
B,698093.031212913,5511420.84376484,2017-01-07T02:00:47Z,1,708093.031212913,5461420.84376484,predator
B,697982.191380968,5511436.23763246,2017-01-07T04:00:41Z,1,707982.191380968,5461436.23763246,predator
B,698003.21176494,5511477.56352289,2017-01-07T06:00:48Z,1,708003.21176494,5461477.56352289,predator
B,698003.089905483,5511441.41773188,2017-01-07T08:00:31Z,1,708003.089905483,5461441.41773188,predator
B,698006.196386392,5511450.52475488,2017-01-07T10:00:55Z,1,708006.196386392,5461450.52475488,predator
B,697620.258158417,5511839.68528674,2017-01-07T12:00:54Z,1,707620.258158417,5461839.68528674,predator
B,696884.991298367,5511778.22447448,2017-01-07T14:00:48Z,1,706884.991298367,5461778.22447448,predator
B,697003.884430913,5511814.7041148,2017-01-07T16:00:24Z,1,707003.884430913,5461814.7041148,predator
B,697047.291435822,5511815.93548836,2017-01-07T18:01:14Z,1,707047.291435822,5461815.93548836,predator
B,697066.299901861,5511883.2058695,2017-01-07T20:00:47Z,1,707066.299901861,5461883.2058695,predator
B,697575.849155816,5511491.00587445,2017-01-07T22:00:54Z,1,707575.849155816,5461491.00587445,predator
B,697578.588051018,5511498.45132375,2017-01-08T00:00:55Z,1,707578.588051018,5461498.45132375,predator
B,697516.493763541,5511492.86980067,2017-01-08T02:00:50Z,1,707516.493763541,5461492.86980067,predator
B,697499.35576099,5511418.46962585,2017-01-08T04:00:31Z,1,707499.35576099,5461418.46962585,predator
B,697709.44659043,5511438.38410331,2017-01-08T06:00:55Z,1,707709.44659043,5461438.38410331,predator
B,697716.984541249,5511438.13149164,2017-01-08T08:00:47Z,1,707716.984541249,5461438.13149164,predator
B,697701.631657238,5511462.63465461,2017-01-08T10:01:12Z,1,707701.631657238,5461462.63465461,predator
B,697912.959159653,5511393.32602075,2017-01-08T12:01:18Z,1,707912.959159653,5461393.32602075,predator
B,697892.613803479,5511363.11972742,2017-01-08T14:00:49Z,1,707892.613803479,5461363.11972742,predator
B,698174.457910637,5511207.95459388,2017-01-08T16:00:53Z,1,708174.457910637,5461207.95459388,predator
B,698220.324434941,5511404.42673297,2017-01-08T18:00:54Z,1,708220.324434941,5461404.42673297,predator
B,698217.267152389,5511411.88211747,2017-01-08T20:01:09Z,1,708217.267152389,5461411.88211747,predator
B,698275.066087051,5511338.18937947,2017-01-08T22:00:54Z,1,708275.066087051,5461338.18937947,predator
B,698175.806905515,5511418.81835372,2017-01-09T00:00:54Z,1,708175.806905515,5461418.81835372,predator
B,698076.949064101,5511492.34186646,2017-01-09T02:00:47Z,1,708076.949064101,5461492.34186646,predator
B,698080.846190276,5511482.23953817,2017-01-09T04:00:45Z,1,708080.846190276,5461482.23953817,predator
B,697939.378762506,5511558.09922661,2017-01-09T06:00:40Z,1,707939.378762506,5461558.09922661,predator
B,697848.386913975,5511433.48184861,2017-01-09T08:00:48Z,1,707848.386913975,5461433.48184861,predator
B,697893.96620529,5511444.11345934,2017-01-09T10:00:48Z,1,707893.96620529,5461444.11345934,predator
B,697999.681581548,5511460.29705766,2017-01-09T12:00:48Z,1,707999.681581548,5461460.29705766,predator
B,698006.633023382,5511460.5415842,2017-01-09T14:00:54Z,1,708006.633023382,5461460.5415842,predator
B,698005.810739395,5511451.75278847,2017-01-09T16:00:41Z,1,708005.810739395,5461451.75278847,predator
B,698007.68997624,5511450.04426243,2017-01-09T18:01:42Z,1,708007.68997624,5461450.04426243,predator
B,698241.298000939,5511994.43474012,2017-01-09T20:01:09Z,1,708241.298000939,5461994.43474012,predator
B,698123.086688588,5511744.69249953,2017-01-09T22:00:54Z,1,708123.086688588,5461744.69249953,predator
B,698123.642277225,5511740.85841862,2017-01-10T00:00:54Z,1,708123.642277225,5461740.85841862,predator
B,698092.844396635,5511739.37611666,2017-01-10T02:00:53Z,1,708092.844396635,5461739.37611666,predator
B,697599.819735077,5511677.28801066,2017-01-10T04:00:48Z,1,707599.819735077,5461677.28801066,predator
B,697515.181145693,5511499.06017334,2017-01-10T06:00:47Z,1,707515.181145693,5461499.06017334,predator
B,697552.310324262,5511498.74823603,2017-01-10T08:00:37Z,1,707552.310324262,5461498.74823603,predator
B,697557.18738277,5511493.50051686,2017-01-10T10:01:12Z,1,707557.18738277,5461493.50051686,predator
B,697458.46257889,5511477.45232601,2017-01-10T12:00:41Z,1,707458.46257889,5461477.45232601,predator
B,697512.229769103,5511436.21684702,2017-01-10T14:00:37Z,1,707512.229769103,5461436.21684702,predator
B,697525.799905846,5511464.09599729,2017-01-10T16:00:54Z,1,707525.799905846,5461464.09599729,predator
B,697404.504515683,5511426.89235747,2017-01-10T18:00:54Z,1,707404.504515683,5461426.89235747,predator
B,697400.92993726,5511410.53343692,2017-01-10T20:00:54Z,1,707400.92993726,5461410.53343692,predator
B,697578.853171003,5511383.21212804,2017-01-10T22:00:55Z,1,707578.853171003,5461383.21212804,predator
B,697573.374823855,5511375.60362382,2017-01-11T00:01:00Z,1,707573.374823855,5461375.60362382,predator
B,697570.883811996,5511379.83767512,2017-01-11T02:00:54Z,1,707570.883811996,5461379.83767512,predator
B,697435.806694834,5511472.03344186,2017-01-11T04:00:48Z,1,707435.806694834,5461472.03344186,predator
B,697573.188285213,5511456.28190021,2017-01-11T06:00:42Z,1,707573.188285213,5461456.28190021,predator
B,697577.53606202,5511447.24300949,2017-01-11T08:00:23Z,1,707577.53606202,5461447.24300949,predator
B,697574.088988319,5511445.1929734,2017-01-11T10:00:54Z,1,707574.088988319,5461445.1929734,predator
B,697497.782051284,5511503.30287788,2017-01-11T12:01:07Z,1,707497.782051284,5461503.30287788,predator
B,697580.148627896,5511485.24549342,2017-01-11T14:00:26Z,1,707580.148627896,5461485.24549342,predator
B,697583.344752522,5511476.4379611,2017-01-11T16:00:47Z,1,707583.344752522,5461476.4379611,predator
B,697517.549934565,5511611.5234043,2017-01-11T18:00:54Z,1,707517.549934565,5461611.5234043,predator
B,697635.69377687,5511756.46397055,2017-01-11T20:00:53Z,1,707635.69377687,5461756.46397055,predator
B,697774.094707085,5511826.46415458,2017-01-11T22:00:54Z,1,707774.094707085,5461826.46415458,predator
B,697630.51480406,5511727.9185773,2017-01-12T00:00:47Z,1,707630.51480406,5461727.9185773,predator
B,697634.531069084,5511736.84787752,2017-01-12T02:00:53Z,1,707634.531069084,5461736.84787752,predator
B,697546.303780009,5511716.12741113,2017-01-12T04:00:43Z,1,707546.303780009,5461716.12741113,predator
B,697528.192689784,5511553.66486394,2017-01-12T06:00:54Z,1,707528.192689784,5461553.66486394,predator
B,697535.199678904,5511575.8668915,2017-01-12T08:00:48Z,1,707535.199678904,5461575.8668915,predator
B,697579.093607295,5511565.46097112,2017-01-12T10:00:54Z,1,707579.093607295,5461565.46097112,predator
B,697597.103469401,5511498.74482729,2017-01-12T12:00:53Z,1,707597.103469401,5461498.74482729,predator
B,697729.209743199,5511478.07039658,2017-01-12T14:00:43Z,1,707729.209743199,5461478.07039658,predator
B,697712.001349415,5511479.41517161,2017-01-12T16:00:47Z,1,707712.001349415,5461479.41517161,predator
B,697723.137254441,5511486.00288279,2017-01-12T18:01:12Z,1,707723.137254441,5461486.00288279,predator
B,697766.762353575,5511588.33623844,2017-01-12T20:01:01Z,1,707766.762353575,5461588.33623844,predator
B,697801.650163197,5511670.80408026,2017-01-12T22:00:54Z,1,707801.650163197,5461670.80408026,predator
B,697736.988023876,5511565.10979471,2017-01-13T00:00:48Z,1,707736.988023876,5461565.10979471,predator
B,697740.347412698,5511565.79244931,2017-01-13T02:00:45Z,1,707740.347412698,5461565.79244931,predator
B,697788.870036975,5511497.72451987,2017-01-13T04:00:48Z,1,707788.870036975,5461497.72451987,predator
B,697801.309924735,5511479.11844889,2017-01-13T06:00:48Z,1,707801.309924735,5461479.11844889,predator
B,697782.899110692,5511493.96761598,2017-01-13T08:00:26Z,1,707782.899110692,5461493.96761598,predator
B,697810.293195755,5511480.36299699,2017-01-13T10:00:49Z,1,707810.293195755,5461480.36299699,predator
B,697742.333746817,5511482.86752929,2017-01-13T12:00:48Z,1,707742.333746817,5461482.86752929,predator
B,697892.490342628,5511597.64746356,2017-01-13T14:00:26Z,1,707892.490342628,5461597.64746356,predator
B,697916.777747549,5511666.51122065,2017-01-13T16:00:42Z,1,707916.777747549,5461666.51122065,predator
B,697692.020970515,5511760.5824972,2017-01-13T18:00:41Z,1,707692.020970515,5461760.5824972,predator
B,697389.064339619,5511884.75648425,2017-01-13T20:00:53Z,1,707389.064339619,5461884.75648425,predator
B,696917.683997776,5511870.90611469,2017-01-13T22:00:47Z,1,706917.683997776,5461870.90611469,predator
B,696953.877709658,5511790.66308773,2017-01-14T00:00:53Z,1,706953.877709658,5461790.66308773,predator
B,697000.202777331,5511815.48262933,2017-01-14T02:00:49Z,1,707000.202777331,5461815.48262933,predator
B,697685.771403568,5511567.17535716,2017-01-14T04:00:48Z,1,707685.771403568,5461567.17535716,predator
B,697776.814033017,5511501.42544866,2017-01-14T06:00:52Z,1,707776.814033017,5461501.42544866,predator
B,697590.282672327,5511473.65387266,2017-01-14T08:00:42Z,1,707590.282672327,5461473.65387266,predator
B,697595.790026837,5511474.4678473,2017-01-14T10:00:48Z,1,707595.790026837,5461474.4678473,predator
B,697531.704331832,5511484.94542705,2017-01-14T12:00:41Z,1,707531.704331832,5461484.94542705,predator
B,697362.009778996,5511506.58716898,2017-01-14T14:00:42Z,1,707362.009778996,5461506.58716898,predator
B,697381.822153822,5511424.65643008,2017-01-14T16:00:41Z,1,707381.822153822,5461424.65643008,predator
B,697384.081457542,5511473.72850663,2017-01-14T18:00:57Z,1,707384.081457542,5461473.72850663,predator
B,697384.59882255,5511455.72411171,2017-01-14T20:00:47Z,1,707384.59882255,5461455.72411171,predator
B,697391.897247287,5511576.46517197,2017-01-14T22:00:53Z,1,707391.897247287,5461576.46517197,predator
B,697406.390167573,5511560.88448685,2017-01-15T00:00:53Z,1,707406.390167573,5461560.88448685,predator
B,697409.455826915,5511556.02518896,2017-01-15T02:00:49Z,1,707409.455826915,5461556.02518896,predator
B,697534.693370458,5511512.7796563,2017-01-15T04:00:42Z,1,707534.693370458,5461512.7796563,predator
B,697530.399884817,5511496.40477992,2017-01-15T06:00:48Z,1,707530.399884817,5461496.40477992,predator
B,697558.04798821,5511471.2676326,2017-01-15T08:00:43Z,1,707558.04798821,5461471.2676326,predator
B,697586.238136015,5511433.6808842,2017-01-15T10:00:47Z,1,707586.238136015,5461433.6808842,predator
B,697594.091363433,5511378.22167678,2017-01-15T12:00:54Z,1,707594.091363433,5461378.22167678,predator
B,697606.417214023,5511096.67271754,2017-01-15T14:00:47Z,1,707606.417214023,5461096.67271754,predator
B,697644.204327114,5510997.46530286,2017-01-15T16:00:54Z,1,707644.204327114,5460997.46530286,predator
B,697643.978788407,5510986.92488107,2017-01-15T18:00:54Z,1,707643.978788407,5460986.92488107,predator
B,697758.340927265,5510605.96124977,2017-01-15T20:00:54Z,1,707758.340927265,5460605.96124977,predator
B,697763.844346623,5510633.53551221,2017-01-15T22:00:48Z,1,707763.844346623,5460633.53551221,predator
B,697849.991845072,5510834.34395619,2017-01-16T00:00:48Z,1,707849.991845072,5460834.34395619,predator
B,697853.73997497,5510834.62319517,2017-01-16T02:00:25Z,1,707853.73997497,5460834.62319517,predator
B,697914.597262673,5511395.99992673,2017-01-16T04:00:25Z,1,707914.597262673,5461395.99992673,predator
B,698174.503627033,5511314.56602734,2017-01-16T06:00:42Z,1,708174.503627033,5461314.56602734,predator
B,698168.377213309,5511317.91575463,2017-01-16T08:00:42Z,1,708168.377213309,5461317.91575463,predator
B,698169.842000907,5511323.53951403,2017-01-16T10:00:32Z,1,708169.842000907,5461323.53951403,predator
B,697630.229162499,5511812.61864415,2017-01-16T12:00:55Z,1,707630.229162499,5461812.61864415,predator
B,697438.564004917,5511844.83163723,2017-01-16T14:01:20Z,1,707438.564004917,5461844.83163723,predator
B,697510.955013492,5511802.51584205,2017-01-16T16:00:42Z,1,707510.955013492,5461802.51584205,predator
B,697463.846635942,5511869.9948251,2017-01-16T18:01:12Z,1,707463.846635942,5461869.9948251,predator
B,697618.510406687,5511787.02801636,2017-01-16T20:00:48Z,1,707618.510406687,5461787.02801636,predator
B,697695.490626328,5511763.00592363,2017-01-16T22:00:49Z,1,707695.490626328,5461763.00592363,predator
B,697682.660246996,5511753.68712429,2017-01-17T00:00:42Z,1,707682.660246996,5461753.68712429,predator
B,697834.058413854,5511640.46003431,2017-01-17T02:00:42Z,1,707834.058413854,5461640.46003431,predator
B,697859.640644633,5511498.51250935,2017-01-17T04:00:42Z,1,707859.640644633,5461498.51250935,predator
B,697886.61120126,5511461.46571798,2017-01-17T06:00:48Z,1,707886.61120126,5461461.46571798,predator
B,697909.062895535,5511484.41543515,2017-01-17T08:00:48Z,1,707909.062895535,5461484.41543515,predator
B,697909.383528719,5511484.67557331,2017-01-17T10:00:54Z,1,707909.383528719,5461484.67557331,predator
B,698195.669847461,5511479.99469927,2017-01-17T12:00:48Z,1,708195.669847461,5461479.99469927,predator
B,698247.935572833,5512018.10756201,2017-01-17T14:00:25Z,1,708247.935572833,5462018.10756201,predator
B,698366.215121746,5512051.15394841,2017-01-17T16:00:48Z,1,708366.215121746,5462051.15394841,predator
B,698473.187406935,5512209.74270935,2017-01-17T18:00:23Z,1,708473.187406935,5462209.74270935,predator
B,698321.261318836,5512066.11638637,2017-01-17T20:01:36Z,1,708321.261318836,5462066.11638637,predator
B,698248.958879484,5511859.29547421,2017-01-17T22:00:48Z,1,708248.958879484,5461859.29547421,predator
B,698254.614239051,5511850.1663821,2017-01-18T00:00:24Z,1,708254.614239051,5461850.1663821,predator
B,698161.856634567,5511678.91112183,2017-01-18T02:00:25Z,1,708161.856634567,5461678.91112183,predator
B,698183.608158913,5511645.12574218,2017-01-18T04:00:43Z,1,708183.608158913,5461645.12574218,predator
B,698169.508666299,5511491.04516481,2017-01-18T06:00:40Z,1,708169.508666299,5461491.04516481,predator
B,698171.989866017,5511486.70537811,2017-01-18T08:00:48Z,1,708171.989866017,5461486.70537811,predator
B,698173.87403021,5511499.07264467,2017-01-18T10:00:39Z,1,708173.87403021,5461499.07264467,predator
B,698157.536164227,5511526.2739229,2017-01-18T12:01:28Z,1,708157.536164227,5461526.2739229,predator
B,698123.096688572,5511561.54420599,2017-01-18T14:00:37Z,1,708123.096688572,5461561.54420599,predator
B,698098.577890506,5511561.36702656,2017-01-18T16:00:47Z,1,708098.577890506,5461561.36702656,predator
B,698225.555315291,5511919.2103378,2017-01-18T18:00:48Z,1,708225.555315291,5461919.2103378,predator
B,698388.363470273,5511897.2581436,2017-01-18T20:01:12Z,1,708388.363470273,5461897.2581436,predator
B,698505.80716991,5511955.10545253,2017-01-18T22:00:53Z,1,708505.80716991,5461955.10545253,predator
B,698460.772309655,5511835.23155682,2017-01-19T00:00:42Z,1,708460.772309655,5461835.23155682,predator
B,698110.631904665,5511385.88470229,2017-01-19T02:00:49Z,1,708110.631904665,5461385.88470229,predator
B,697840.059646602,5510839.78948782,2017-01-19T04:00:43Z,1,707840.059646602,5460839.78948782,predator
B,697852.664244702,5510823.17522551,2017-01-19T06:00:42Z,1,707852.664244702,5460823.17522551,predator
B,697701.205576764,5510766.02775301,2017-01-19T08:00:55Z,1,707701.205576764,5460766.02775301,predator
B,697720.95504136,5510783.15143328,2017-01-19T10:00:48Z,1,707720.95504136,5460783.15143328,predator
B,697889.392159303,5510585.49659648,2017-01-19T12:00:24Z,1,707889.392159303,5460585.49659648,predator
B,698028.590653424,5510555.36078068,2017-01-19T14:00:41Z,1,708028.590653424,5460555.36078068,predator
B,698072.464458331,5510578.42624631,2017-01-19T16:00:41Z,1,708072.464458331,5460578.42624631,predator
B,698088.756041876,5510629.75501145,2017-01-19T18:00:48Z,1,708088.756041876,5460629.75501145,predator
B,697675.252305885,5510632.43902513,2017-01-19T20:00:54Z,1,707675.252305885,5460632.43902513,predator
B,697730.410606911,5510804.63034737,2017-01-19T22:00:54Z,1,707730.410606911,5460804.63034737,predator
B,697810.347480759,5510830.93953541,2017-01-20T00:00:47Z,1,707810.347480759,5460830.93953541,predator
B,698165.671270966,5510628.79873229,2017-01-20T02:00:54Z,1,708165.671270966,5460628.79873229,predator
B,698583.53047336,5509811.03113373,2017-01-20T04:00:39Z,1,708583.53047336,5459811.03113373,predator
B,698585.940765987,5509818.5741534,2017-01-20T06:00:54Z,1,708585.940765987,5459818.5741534,predator
B,698563.972055819,5509830.40499766,2017-01-20T08:00:54Z,1,708563.972055819,5459830.40499766,predator
B,698560.957120612,5509813.29294394,2017-01-20T10:00:49Z,1,708560.957120612,5459813.29294394,predator
B,698834.036228314,5509696.91710333,2017-01-20T12:00:42Z,1,708834.036228314,5459696.91710333,predator
B,699041.952820946,5509522.19345881,2017-01-20T14:00:42Z,1,709041.952820946,5459522.19345881,predator
B,698953.143904023,5509398.48430922,2017-01-20T16:00:24Z,1,708953.143904023,5459398.48430922,predator
B,699559.989296465,5509351.41564653,2017-01-20T18:00:48Z,1,709559.989296465,5459351.41564653,predator
B,700447.866329792,5509308.81332243,2017-01-20T20:00:48Z,1,710447.866329792,5459308.81332243,predator
B,700504.117260744,5508805.91401368,2017-01-20T22:00:48Z,1,710504.117260744,5458805.91401368,predator
B,700468.074027356,5508830.95598762,2017-01-21T00:00:47Z,1,710468.074027356,5458830.95598762,predator
B,700388.871090418,5508759.67925677,2017-01-21T02:01:07Z,1,710388.871090418,5458759.67925677,predator
B,700265.735291249,5508781.2894074,2017-01-21T04:00:42Z,1,710265.735291249,5458781.2894074,predator
B,700269.175030302,5508765.85353411,2017-01-21T06:00:42Z,1,710269.175030302,5458765.85353411,predator
B,700206.179150311,5508802.30276253,2017-01-21T08:00:48Z,1,710206.179150311,5458802.30276253,predator
B,700276.87217826,5508755.5612317,2017-01-21T10:00:41Z,1,710276.87217826,5458755.5612317,predator
