V1,ANIMAL_ID,HERD,SEX,FIX_ID,FIX_DATE,FIX_TIME,X_COORD,Y_COORD,Fix_Time_Delta,COLLAR_TYPE_CL,AGE,idate,itime,year,month,JDate
1291323,mr2009a27,MIDRIDGE,F,5350044,2010-05-30,06:00:41,-55.02626321,48.15929969,7050,GPS,255,2010-05-30,06:00:41,2010,5,150
1291324,mr2009a27,MIDRIDGE,F,5350045,2010-05-30,08:00:46,-55.02722664,48.15914992,7205,GPS,255,2010-05-30,08:00:46,2010,5,150
1291325,mr2009a27,MIDRIDGE,F,5350046,2010-05-30,10:02:20,-55.02714335,48.15725301,7294,GPS,255,2010-05-30,10:02:20,2010,5,150
1291326,mr2009a27,MIDRIDGE,F,5350047,2010-05-30,12:01:40,-55.0268979,48.15754851,7160,GPS,255,2010-05-30,12:01:40,2010,5,150
1291327,mr2009a27,MIDRIDGE,F,5350048,2010-05-30,14:00:41,-55.02540947,48.1583379,7141,GPS,255,2010-05-30,14:00:41,2010,5,150
1291328,mr2009a27,MIDRIDGE,F,5350049,2010-05-30,16:00:38,-55.02845108,48.14821348,7197,GPS,255,2010-05-30,16:00:38,2010,5,150
1291329,mr2009a27,MIDRIDGE,F,5350050,2010-05-30,18:01:11,-55.03913632,48.15342096,7233,GPS,255,2010-05-30,18:01:11,2010,5,150
1291330,mr2009a27,MIDRIDGE,F,5350051,2010-05-30,20:00:46,-55.03484386,48.16892653,7175,GPS,255,2010-05-30,20:00:46,2010,5,150
1291331,mr2009a27,MIDRIDGE,F,5350052,2010-05-30,22:00:50,-55.02886906,48.16876093,7204,GPS,255,2010-05-30,22:00:50,2010,5,150
1291332,mr2009a27,MIDRIDGE,F,5350053,2010-05-31,00:00:27,-55.02714001,48.16310296,7177,GPS,255,2010-05-31,00:00:27,2010,5,151
1291333,mr2009a27,MIDRIDGE,F,5350054,2010-05-31,02:00:47,-55.02604702,48.16138876,7220,GPS,255,2010-05-31,02:00:47,2010,5,151
1291334,mr2009a27,MIDRIDGE,F,5350055,2010-05-31,04:00:54,-55.02682352,48.15879505,7207,GPS,255,2010-05-31,04:00:54,2010,5,151
1291335,mr2009a27,MIDRIDGE,F,5350056,2010-05-31,06:02:24,-55.02661658,48.1590631,7290,GPS,255,2010-05-31,06:02:24,2010,5,151
1291336,mr2009a27,MIDRIDGE,F,5350057,2010-05-31,08:01:43,-55.02670291,48.15723297,7159,GPS,255,2010-05-31,08:01:43,2010,5,151
1291337,mr2009a27,MIDRIDGE,F,5350058,2010-05-31,10:00:55,-55.02893595,48.157303,7152,GPS,255,2010-05-31,10:00:55,2010,5,151
1291338,mr2009a27,MIDRIDGE,F,5350059,2010-05-31,12:00:42,-55.0249398,48.15650628,7187,GPS,255,2010-05-31,12:00:42,2010,5,151
1291339,mr2009a27,MIDRIDGE,F,5350060,2010-05-31,14:00:49,-55.0296689,48.15904536,7207,GPS,255,2010-05-31,14:00:49,2010,5,151
1291340,mr2009a27,MIDRIDGE,F,5350061,2010-05-31,16:00:33,-55.02579917,48.16130345,7184,GPS,255,2010-05-31,16:00:33,2010,5,151
1291341,mr2009a27,MIDRIDGE,F,5350062,2010-05-31,18:03:05,0,0,7352,GPS,255,2010-05-31,18:03:05,2010,5,151
1291342,mr2009a27,MIDRIDGE,F,5350063,2010-05-31,20:00:47,-55.02808391,48.16069631,7062,GPS,255,2010-05-31,20:00:47,2010,5,151
1291343,mr2009a27,MIDRIDGE,F,5350064,2010-05-31,22:02:18,-55.02837149,48.16113353,7291,GPS,255,2010-05-31,22:02:18,2010,5,151
1296186,mr2009a28,MIDRIDGE,F,5352659,2010-05-01,00:00:49,-54.48453543,48.4775049,14395,GPS,255,2010-05-01,00:00:49,2010,5,121
1296187,mr2009a28,MIDRIDGE,F,5352660,2010-05-01,05:01:30,-54.48828425,48.4785493,18041,GPS,255,2010-05-01,05:01:30,2010,5,121
1296188,mr2009a28,MIDRIDGE,F,5352661,2010-05-01,10:00:44,-54.48437799,48.48058388,17954,GPS,255,2010-05-01,10:00:44,2010,5,121
1296189,mr2009a28,MIDRIDGE,F,5352662,2010-05-01,15:00:54,-54.4843261,48.4805141,18010,GPS,255,2010-05-01,15:00:54,2010,5,121
1296190,mr2009a28,MIDRIDGE,F,5352663,2010-05-01,20:00:53,-54.48554452,48.48025406,17999,GPS,255,2010-05-01,20:00:53,2010,5,121
1296191,mr2009a28,MIDRIDGE,F,5352664,2010-05-02,00:00:44,-54.49151315,48.48279139,14391,GPS,255,2010-05-02,00:00:44,2010,5,122
1296192,mr2009a28,MIDRIDGE,F,5352665,2010-05-02,05:02:47,-54.49239456,48.48176748,18123,GPS,255,2010-05-02,05:02:47,2010,5,122
1296193,mr2009a28,MIDRIDGE,F,5352666,2010-05-02,10:00:53,-54.48932879,48.48243397,17886,GPS,255,2010-05-02,10:00:53,2010,5,122
1296194,mr2009a28,MIDRIDGE,F,5352667,2010-05-02,15:02:06,-54.48772849,48.48331178,18073,GPS,255,2010-05-02,15:02:06,2010,5,122
1296195,mr2009a28,MIDRIDGE,F,5352668,2010-05-02,20:01:11,-54.49353767,48.48161586,17945,GPS,255,2010-05-02,20:01:11,2010,5,122
1296196,mr2009a28,MIDRIDGE,F,5352669,2010-05-03,00:00:47,-54.48985044,48.48170182,14376,GPS,255,2010-05-03,00:00:47,2010,5,123
1296197,mr2009a28,MIDRIDGE,F,5352670,2010-05-03,05:00:55,-54.4903691,48.48129498,18008,GPS,255,2010-05-03,05:00:55,2010,5,123
1296198,mr2009a28,MIDRIDGE,F,5352671,2010-05-03,10:00:54,-54.50644854,48.48349716,17999,GPS,255,2010-05-03,10:00:54,2010,5,123
1296199,mr2009a28,MIDRIDGE,F,5352672,2010-05-03,15:00:53,-54.48861651,48.49828261,17999,GPS,255,2010-05-03,15:00:53,2010,5,123
1296200,mr2009a28,MIDRIDGE,F,5352673,2010-05-03,20:00:44,-54.48680029,48.49927682,17991,GPS,255,2010-05-03,20:00:44,2010,5,123
1296201,mr2009a28,MIDRIDGE,F,5352674,2010-05-04,00:00:43,-54.47879694,48.49370301,14399,GPS,255,2010-05-04,00:00:43,2010,5,124
1296202,mr2009a28,MIDRIDGE,F,5352675,2010-05-04,05:00:48,-54.48016491,48.49282705,18005,GPS,255,2010-05-04,05:00:48,2010,5,124
1296203,mr2009a28,MIDRIDGE,F,5352676,2010-05-04,10:01:22,-54.47356672,48.48255629,18034,GPS,255,2010-05-04,10:01:22,2010,5,124
1296204,mr2009a28,MIDRIDGE,F,5352677,2010-05-04,15:00:54,-54.47847192,48.47975895,17972,GPS,255,2010-05-04,15:00:54,2010,5,124
1296205,mr2009a28,MIDRIDGE,F,5352678,2010-05-04,20:00:53,-54.47616167,48.48396667,17999,GPS,255,2010-05-04,20:00:53,2010,5,124
1296206,mr2009a28,MIDRIDGE,F,5352679,2010-05-05,00:00:56,-54.47991643,48.48302357,14403,GPS,255,2010-05-05,00:00:56,2010,5,125
1296207,mr2009a28,MIDRIDGE,F,5352680,2010-05-05,05:00:54,-54.47922619,48.48324133,17998,GPS,255,2010-05-05,05:00:54,2010,5,125
1296208,mr2009a28,MIDRIDGE,F,5352681,2010-05-05,10:00:49,-54.47766816,48.48414102,17995,GPS,255,2010-05-05,10:00:49,2010,5,125
1296209,mr2009a28,MIDRIDGE,F,5352682,2010-05-05,15:00:54,-54.47619288,48.48299855,18005,GPS,255,2010-05-05,15:00:54,2010,5,125
1296210,mr2009a28,MIDRIDGE,F,5352683,2010-05-05,20:00:53,-54.48030325,48.48303826,17999,GPS,255,2010-05-05,20:00:53,2010,5,125
1296211,mr2009a28,MIDRIDGE,F,5352684,2010-05-06,00:00:51,-54.47407457,48.48212435,14398,GPS,255,2010-05-06,00:00:51,2010,5,126
1296212,mr2009a28,MIDRIDGE,F,5352685,2010-05-06,05:00:48,-54.48133437,48.48189928,17997,GPS,255,2010-05-06,05:00:48,2010,5,126
1296213,mr2009a28,MIDRIDGE,F,5352686,2010-05-06,10:00:47,-54.47383704,48.4817645,17999,GPS,255,2010-05-06,10:00:47,2010,5,126
1296214,mr2009a28,MIDRIDGE,F,5352687,2010-05-06,15:00:53,-54.48908324,48.48188462,18006,GPS,255,2010-05-06,15:00:53,2010,5,126
1296215,mr2009a28,MIDRIDGE,F,5352688,2010-05-06,20:00:47,-54.49084778,48.48246432,17994,GPS,255,2010-05-06,20:00:47,2010,5,126
1296216,mr2009a28,MIDRIDGE,F,5352689,2010-05-07,00:00:53,-54.49170932,48.4821604,14406,GPS,255,2010-05-07,00:00:53,2010,5,127
1296217,mr2009a28,MIDRIDGE,F,5352690,2010-05-07,05:00:49,-54.48939469,48.48216446,17996,GPS,255,2010-05-07,05:00:49,2010,5,127
1296218,mr2009a28,MIDRIDGE,F,5352691,2010-05-07,10:01:11,-54.47235441,48.48256417,18022,GPS,255,2010-05-07,10:01:11,2010,5,127
1296219,mr2009a28,MIDRIDGE,F,5352692,2010-05-07,15:00:49,-54.48085982,48.4827084,17978,GPS,255,2010-05-07,15:00:49,2010,5,127
1296220,mr2009a28,MIDRIDGE,F,5352693,2010-05-07,20:00:53,-54.47789774,48.48413756,18004,GPS,255,2010-05-07,20:00:53,2010,5,127
1296221,mr2009a28,MIDRIDGE,F,5352694,2010-05-08,00:00:53,-54.47794629,48.48921034,14400,GPS,255,2010-05-08,00:00:53,2010,5,128
1296222,mr2009a28,MIDRIDGE,F,5352695,2010-05-08,05:01:12,-54.48760177,48.48858849,18019,GPS,255,2010-05-08,05:01:12,2010,5,128
1296223,mr2009a28,MIDRIDGE,F,5352696,2010-05-08,10:00:48,-54.52089404,48.49003411,17976,GPS,255,2010-05-08,10:00:48,2010,5,128
1296224,mr2009a28,MIDRIDGE,F,5352697,2010-05-08,15:00:54,-54.53238451,48.48238596,18006,GPS,255,2010-05-08,15:00:54,2010,5,128
1296225,mr2009a28,MIDRIDGE,F,5352698,2010-05-08,20:00:56,-54.53485447,48.4777571,18002,GPS,255,2010-05-08,20:00:56,2010,5,128
1296226,mr2009a28,MIDRIDGE,F,5352699,2010-05-09,00:00:26,-54.5328481,48.4787167,14370,GPS,255,2010-05-09,00:00:26,2010,5,129
1296227,mr2009a28,MIDRIDGE,F,5352700,2010-05-09,05:00:56,-54.53575429,48.47926502,18030,GPS,255,2010-05-09,05:00:56,2010,5,129
1296228,mr2009a28,MIDRIDGE,F,5352701,2010-05-09,10:00:55,-54.53290663,48.47898664,17999,GPS,255,2010-05-09,10:00:55,2010,5,129
1296229,mr2009a28,MIDRIDGE,F,5352702,2010-05-09,15:00:59,-54.50638654,48.4804708,18004,GPS,255,2010-05-09,15:00:59,2010,5,129
1296230,mr2009a28,MIDRIDGE,F,5352703,2010-05-09,20:00:44,-54.51315442,48.48616274,17985,GPS,255,2010-05-09,20:00:44,2010,5,129
1296231,mr2009a28,MIDRIDGE,F,5352704,2010-05-10,00:00:47,-54.51725631,48.48688072,14403,GPS,255,2010-05-10,00:00:47,2010,5,130
1296232,mr2009a28,MIDRIDGE,F,5352705,2010-05-10,05:01:48,-54.51771789,48.48776573,18061,GPS,255,2010-05-10,05:01:48,2010,5,130
1296233,mr2009a28,MIDRIDGE,F,5352706,2010-05-10,10:00:47,-54.52017081,48.48601318,17939,GPS,255,2010-05-10,10:00:47,2010,5,130
1296234,mr2009a28,MIDRIDGE,F,5352707,2010-05-10,15:00:50,-54.5347026,48.47930271,18003,GPS,255,2010-05-10,15:00:50,2010,5,130
1296235,mr2009a28,MIDRIDGE,F,5352708,2010-05-10,20:00:43,-54.53528978,48.47986915,17993,GPS,255,2010-05-10,20:00:43,2010,5,130
1296236,mr2009a28,MIDRIDGE,F,5352709,2010-05-11,00:01:24,-54.53519076,48.46993383,14441,GPS,255,2010-05-11,00:01:24,2010,5,131
1296237,mr2009a28,MIDRIDGE,F,5352710,2010-05-11,05:00:53,-54.54028885,48.47082372,17969,GPS,255,2010-05-11,05:00:53,2010,5,131
1296238,mr2009a28,MIDRIDGE,F,5352711,2010-05-11,10:00:54,-54.49380013,48.4688528,18001,GPS,255,2010-05-11,10:00:54,2010,5,131
1296239,mr2009a28,MIDRIDGE,F,5352712,2010-05-11,15:00:54,-54.4833995,48.47563673,18000,GPS,255,2010-05-11,15:00:54,2010,5,131
1296240,mr2009a28,MIDRIDGE,F,5352713,2010-05-11,20:03:09,-54.48147177,48.4793861,18135,GPS,255,2010-05-11,20:03:09,2010,5,131
1296241,mr2009a28,MIDRIDGE,F,5352714,2010-05-12,00:00:53,-54.48412876,48.48241449,14264,GPS,255,2010-05-12,00:00:53,2010,5,132
1296242,mr2009a28,MIDRIDGE,F,5352715,2010-05-12,05:00:49,-54.4854275,48.48229682,17996,GPS,255,2010-05-12,05:00:49,2010,5,132
1296243,mr2009a28,MIDRIDGE,F,5352716,2010-05-12,10:01:23,-54.477385,48.48402226,18034,GPS,255,2010-05-12,10:01:23,2010,5,132
1296244,mr2009a28,MIDRIDGE,F,5352717,2010-05-12,15:00:53,-54.47257515,48.48557134,17970,GPS,255,2010-05-12,15:00:53,2010,5,132
1296245,mr2009a28,MIDRIDGE,F,5352718,2010-05-12,20:00:44,-54.47127994,48.47988678,17991,GPS,255,2010-05-12,20:00:44,2010,5,132
1296246,mr2009a28,MIDRIDGE,F,5352719,2010-05-13,00:00:43,-54.48128987,48.48058057,14399,GPS,255,2010-05-13,00:00:43,2010,5,133
1296247,mr2009a28,MIDRIDGE,F,5352720,2010-05-13,05:00:53,-54.4842968,48.48202177,18010,GPS,255,2010-05-13,05:00:53,2010,5,133
1296248,mr2009a28,MIDRIDGE,F,5352721,2010-05-13,10:03:06,-54.49211977,48.48238343,18133,GPS,255,2010-05-13,10:03:06,2010,5,133
1296249,mr2009a28,MIDRIDGE,F,5352722,2010-05-13,15:00:48,-54.48637319,48.48765872,17862,GPS,255,2010-05-13,15:00:48,2010,5,133
1296250,mr2009a28,MIDRIDGE,F,5352723,2010-05-13,20:00:43,-54.48325721,48.4897112,17995,GPS,255,2010-05-13,20:00:43,2010,5,133
1296251,mr2009a28,MIDRIDGE,F,5352724,2010-05-14,00:00:49,-54.4818587,48.49264544,14406,GPS,255,2010-05-14,00:00:49,2010,5,134
1296252,mr2009a28,MIDRIDGE,F,5352725,2010-05-14,05:01:17,-54.48159446,48.49266311,18028,GPS,255,2010-05-14,05:01:17,2010,5,134
1296253,mr2009a28,MIDRIDGE,F,5352726,2010-05-14,10:00:50,-54.48149115,48.4938905,17973,GPS,255,2010-05-14,10:00:50,2010,5,134
1296254,mr2009a28,MIDRIDGE,F,5352727,2010-05-14,15:00:43,-54.47607819,48.48355767,17993,GPS,255,2010-05-14,15:00:43,2010,5,134
1296255,mr2009a28,MIDRIDGE,F,5352728,2010-05-14,20:00:43,-54.47313252,48.49670022,18000,GPS,255,2010-05-14,20:00:43,2010,5,134
1296256,mr2009a28,MIDRIDGE,F,5352729,2010-05-15,00:00:44,-54.48342673,48.49275412,14401,GPS,255,2010-05-15,00:00:44,2010,5,135
1296257,mr2009a28,MIDRIDGE,F,5352730,2010-05-15,05:00:50,-54.48364106,48.49378787,18006,GPS,255,2010-05-15,05:00:50,2010,5,135
1296258,mr2009a28,MIDRIDGE,F,5352731,2010-05-15,10:00:50,-54.48276558,48.49510301,18000,GPS,255,2010-05-15,10:00:50,2010,5,135
1296259,mr2009a28,MIDRIDGE,F,5352732,2010-05-15,15:00:48,-54.47902199,48.49878063,17998,GPS,255,2010-05-15,15:00:48,2010,5,135
1296260,mr2009a28,MIDRIDGE,F,5352733,2010-05-15,20:01:17,-54.48288302,48.49396043,18029,GPS,255,2010-05-15,20:01:17,2010,5,135
1296261,mr2009a28,MIDRIDGE,F,5352734,2010-05-16,00:00:49,-54.48246923,48.49360189,14372,GPS,255,2010-05-16,00:00:49,2010,5,136
1296262,mr2009a28,MIDRIDGE,F,5352735,2010-05-16,05:00:47,-54.48260444,48.49347086,17998,GPS,255,2010-05-16,05:00:47,2010,5,136
1296263,mr2009a28,MIDRIDGE,F,5352736,2010-05-16,10:00:54,-54.48214997,48.49741348,18007,GPS,255,2010-05-16,10:00:54,2010,5,136
1296264,mr2009a28,MIDRIDGE,F,5352737,2010-05-16,15:00:54,-54.48143772,48.49402212,18000,GPS,255,2010-05-16,15:00:54,2010,5,136
1296265,mr2009a28,MIDRIDGE,F,5352738,2010-05-16,20:00:53,-54.49767977,48.51147874,17999,GPS,255,2010-05-16,20:00:53,2010,5,136
1296266,mr2009a28,MIDRIDGE,F,5352739,2010-05-17,00:00:49,-54.5177174,48.50851376,14396,GPS,255,2010-05-17,00:00:49,2010,5,137
1296267,mr2009a28,MIDRIDGE,F,5352740,2010-05-17,05:01:24,-54.52391512,48.50789927,18035,GPS,255,2010-05-17,05:01:24,2010,5,137
1296268,mr2009a28,MIDRIDGE,F,5352741,2010-05-17,10:00:54,-54.5247774,48.49691206,17970,GPS,255,2010-05-17,10:00:54,2010,5,137
1296269,mr2009a28,MIDRIDGE,F,5352742,2010-05-17,15:00:44,-54.51394711,48.48783874,17990,GPS,255,2010-05-17,15:00:44,2010,5,137
1296270,mr2009a28,MIDRIDGE,F,5352743,2010-05-17,20:00:50,-54.50702096,48.48358629,18006,GPS,255,2010-05-17,20:00:50,2010,5,137
1296271,mr2009a28,MIDRIDGE,F,5352744,2010-05-18,00:00:25,-54.50467733,48.48268175,14375,GPS,255,2010-05-18,00:00:25,2010,5,138
1296272,mr2009a28,MIDRIDGE,F,5352745,2010-05-18,05:01:41,-54.50446159,48.48279472,18076,GPS,255,2010-05-18,05:01:41,2010,5,138
1296273,mr2009a28,MIDRIDGE,F,5352746,2010-05-18,10:00:53,-54.50968531,48.4805609,17952,GPS,255,2010-05-18,10:00:53,2010,5,138
1296274,mr2009a28,MIDRIDGE,F,5352747,2010-05-18,15:00:53,-54.5063786,48.4803826,18000,GPS,255,2010-05-18,15:00:53,2010,5,138
1296275,mr2009a28,MIDRIDGE,F,5352748,2010-05-18,20:00:53,-54.51043157,48.48353621,18000,GPS,255,2010-05-18,20:00:53,2010,5,138
1296276,mr2009a28,MIDRIDGE,F,5352749,2010-05-19,00:00:47,-54.5235026,48.48836129,14394,GPS,255,2010-05-19,00:00:47,2010,5,139
1296277,mr2009a28,MIDRIDGE,F,5352750,2010-05-19,05:00:53,-54.5282822,48.48629811,18006,GPS,255,2010-05-19,05:00:53,2010,5,139
1296278,mr2009a28,MIDRIDGE,F,5352751,2010-05-19,10:01:23,-54.54464693,48.48102145,18030,GPS,255,2010-05-19,10:01:23,2010,5,139
1296279,mr2009a28,MIDRIDGE,F,5352752,2010-05-19,15:00:47,-54.61657805,48.44244814,17964,GPS,255,2010-05-19,15:00:47,2010,5,139
1296280,mr2009a28,MIDRIDGE,F,5352753,2010-05-19,20:00:50,-54.68596378,48.41318139,18003,GPS,255,2010-05-19,20:00:50,2010,5,139
1296281,mr2009a28,MIDRIDGE,F,5352754,2010-05-20,00:00:48,-54.74801892,48.40991336,14398,GPS,255,2010-05-20,00:00:48,2010,5,140
1296282,mr2009a28,MIDRIDGE,F,5352755,2010-05-20,05:02:16,-54.77922275,48.39503232,18088,GPS,255,2010-05-20,05:02:16,2010,5,140
1296283,mr2009a28,MIDRIDGE,F,5352756,2010-05-20,10:00:54,-54.82282609,48.38992193,17918,GPS,255,2010-05-20,10:00:54,2010,5,140
1296284,mr2009a28,MIDRIDGE,F,5352757,2010-05-20,15:01:29,-54.89982907,48.3519988,18035,GPS,255,2010-05-20,15:01:29,2010,5,140
1296285,mr2009a28,MIDRIDGE,F,5352758,2010-05-20,20:00:53,-54.96084368,48.33978117,17964,GPS,255,2010-05-20,20:00:53,2010,5,140
1296286,mr2009a28,MIDRIDGE,F,5352759,2010-05-21,00:00:50,-54.99081597,48.34457653,14397,GPS,255,2010-05-21,00:00:50,2010,5,141
1296287,mr2009a28,MIDRIDGE,F,5352760,2010-05-21,02:00:42,-54.99949324,48.33961676,7192,GPS,255,2010-05-21,02:00:42,2010,5,141
1296288,mr2009a28,MIDRIDGE,F,5352761,2010-05-21,04:00:44,-55.00040173,48.33846814,7202,GPS,255,2010-05-21,04:00:44,2010,5,141
1296289,mr2009a28,MIDRIDGE,F,5352762,2010-05-21,06:00:21,-55.00058403,48.33862653,7177,GPS,255,2010-05-21,06:00:21,2010,5,141
1296290,mr2009a28,MIDRIDGE,F,5352763,2010-05-21,08:00:54,-54.99957587,48.3344529,7233,GPS,255,2010-05-21,08:00:54,2010,5,141
1296291,mr2009a28,MIDRIDGE,F,5352764,2010-05-21,10:00:56,-55.00520244,48.32753477,7202,GPS,255,2010-05-21,10:00:56,2010,5,141
1296292,mr2009a28,MIDRIDGE,F,5352765,2010-05-21,12:00:22,-55.0116496,48.30909675,7166,GPS,255,2010-05-21,12:00:22,2010,5,141
1296293,mr2009a28,MIDRIDGE,F,5352766,2010-05-21,14:00:41,-55.03657233,48.30013392,7219,GPS,255,2010-05-21,14:00:41,2010,5,141
1296294,mr2009a28,MIDRIDGE,F,5352767,2010-05-21,16:00:24,-55.04792631,48.3011688,7183,GPS,255,2010-05-21,16:00:24,2010,5,141
1296295,mr2009a28,MIDRIDGE,F,5352768,2010-05-21,18:00:42,-55.05754135,48.29975886,7218,GPS,255,2010-05-21,18:00:42,2010,5,141
1296296,mr2009a28,MIDRIDGE,F,5352769,2010-05-21,20:00:57,-55.05804762,48.29692217,7215,GPS,255,2010-05-21,20:00:57,2010,5,141
1296297,mr2009a28,MIDRIDGE,F,5352770,2010-05-21,22:00:41,-55.05637255,48.29680283,7184,GPS,255,2010-05-21,22:00:41,2010,5,141
1296298,mr2009a28,MIDRIDGE,F,5352771,2010-05-22,00:00:51,-55.05694448,48.2968891,7210,GPS,255,2010-05-22,00:00:51,2010,5,142
1296299,mr2009a28,MIDRIDGE,F,5352772,2010-05-22,02:00:53,-55.05645414,48.2968167,7202,GPS,255,2010-05-22,02:00:53,2010,5,142
1296300,mr2009a28,MIDRIDGE,F,5352773,2010-05-22,04:00:54,-55.0580385,48.29787642,7201,GPS,255,2010-05-22,04:00:54,2010,5,142
1296301,mr2009a28,MIDRIDGE,F,5352774,2010-05-22,06:00:53,-55.05687437,48.29749586,7199,GPS,255,2010-05-22,06:00:53,2010,5,142
1296302,mr2009a28,MIDRIDGE,F,5352775,2010-05-22,08:00:51,-55.06347756,48.29700914,7198,GPS,255,2010-05-22,08:00:51,2010,5,142
1296303,mr2009a28,MIDRIDGE,F,5352776,2010-05-22,10:00:16,-55.0865774,48.2672369,7165,GPS,255,2010-05-22,10:00:16,2010,5,142
1296304,mr2009a28,MIDRIDGE,F,5352777,2010-05-22,12:00:44,-55.07689514,48.22177143,7228,GPS,255,2010-05-22,12:00:44,2010,5,142
1296305,mr2009a28,MIDRIDGE,F,5352778,2010-05-22,14:00:27,-55.01900525,48.1783331,7183,GPS,255,2010-05-22,14:00:27,2010,5,142
1296306,mr2009a28,MIDRIDGE,F,5352779,2010-05-22,16:00:43,-54.98771052,48.12994897,7216,GPS,255,2010-05-22,16:00:43,2010,5,142
1296307,mr2009a28,MIDRIDGE,F,5352780,2010-05-22,18:00:40,-54.91796373,48.08397079,7197,GPS,255,2010-05-22,18:00:40,2010,5,142
1296308,mr2009a28,MIDRIDGE,F,5352781,2010-05-22,20:00:48,-54.91929512,48.06336772,7208,GPS,255,2010-05-22,20:00:48,2010,5,142
1296309,mr2009a28,MIDRIDGE,F,5352782,2010-05-22,22:00:41,-54.87076893,48.01938833,7193,GPS,255,2010-05-22,22:00:41,2010,5,142
1296310,mr2009a28,MIDRIDGE,F,5352783,2010-05-23,00:00:31,-54.8167608,47.98511166,7190,GPS,255,2010-05-23,00:00:31,2010,5,143
1296311,mr2009a28,MIDRIDGE,F,5352784,2010-05-23,02:00:53,-54.81287423,47.98079658,7222,GPS,255,2010-05-23,02:00:53,2010,5,143
1296312,mr2009a28,MIDRIDGE,F,5352785,2010-05-23,04:00:54,-54.81334911,47.97943565,7201,GPS,255,2010-05-23,04:00:54,2010,5,143
1296313,mr2009a28,MIDRIDGE,F,5352786,2010-05-23,06:00:57,-54.81337101,47.97941927,7203,GPS,255,2010-05-23,06:00:57,2010,5,143
1296314,mr2009a28,MIDRIDGE,F,5352787,2010-05-23,08:00:35,-54.81325452,47.97947983,7178,GPS,255,2010-05-23,08:00:35,2010,5,143
1296315,mr2009a28,MIDRIDGE,F,5352788,2010-05-23,10:00:56,-54.81339542,47.97934871,7221,GPS,255,2010-05-23,10:00:56,2010,5,143
1296316,mr2009a28,MIDRIDGE,F,5352789,2010-05-23,12:00:41,-54.81338448,47.97936894,7185,GPS,255,2010-05-23,12:00:41,2010,5,143
1296317,mr2009a28,MIDRIDGE,F,5352790,2010-05-23,14:00:42,-54.81341283,47.9794374,7201,GPS,255,2010-05-23,14:00:42,2010,5,143
1296318,mr2009a28,MIDRIDGE,F,5352791,2010-05-23,16:00:15,-54.81321775,47.97933527,7173,GPS,255,2010-05-23,16:00:15,2010,5,143
1296319,mr2009a28,MIDRIDGE,F,5352792,2010-05-23,18:00:53,-54.8132242,47.97932379,7238,GPS,255,2010-05-23,18:00:53,2010,5,143
1296320,mr2009a28,MIDRIDGE,F,5352793,2010-05-23,20:00:42,-54.81329241,47.97933485,7189,GPS,255,2010-05-23,20:00:42,2010,5,143
1296321,mr2009a28,MIDRIDGE,F,5352794,2010-05-23,22:00:56,-54.8130207,47.97918169,7214,GPS,255,2010-05-23,22:00:56,2010,5,143
1296322,mr2009a28,MIDRIDGE,F,5352795,2010-05-24,00:00:24,-54.81322981,47.97905561,7168,GPS,255,2010-05-24,00:00:24,2010,5,144
1296323,mr2009a28,MIDRIDGE,F,5352796,2010-05-24,02:00:25,-54.8131616,47.97908669,7201,GPS,255,2010-05-24,02:00:25,2010,5,144
1296324,mr2009a28,MIDRIDGE,F,5352797,2010-05-24,04:00:49,-54.81334109,47.97888613,7224,GPS,255,2010-05-24,04:00:49,2010,5,144
1296325,mr2009a28,MIDRIDGE,F,5352798,2010-05-24,06:00:29,-54.81377544,47.97877685,7180,GPS,255,2010-05-24,06:00:29,2010,5,144
1296326,mr2009a28,MIDRIDGE,F,5352799,2010-05-24,08:00:47,-54.81537985,47.9771666,7218,GPS,255,2010-05-24,08:00:47,2010,5,144
1296327,mr2009a28,MIDRIDGE,F,5352800,2010-05-24,10:00:53,-54.81515658,47.97727952,7206,GPS,255,2010-05-24,10:00:53,2010,5,144
1296328,mr2009a28,MIDRIDGE,F,5352801,2010-05-24,12:00:53,-54.81529873,47.97722667,7200,GPS,255,2010-05-24,12:00:53,2010,5,144
1296329,mr2009a28,MIDRIDGE,F,5352802,2010-05-24,14:00:16,-54.81570202,47.97694602,7163,GPS,255,2010-05-24,14:00:16,2010,5,144
1296330,mr2009a28,MIDRIDGE,F,5352803,2010-05-24,16:00:48,-54.81590646,47.97632844,7232,GPS,255,2010-05-24,16:00:48,2010,5,144
1296331,mr2009a28,MIDRIDGE,F,5352804,2010-05-24,18:00:26,-54.81618784,47.97639514,7178,GPS,255,2010-05-24,18:00:26,2010,5,144
1296332,mr2009a28,MIDRIDGE,F,5352805,2010-05-24,20:00:42,-54.81603081,47.97657002,7216,GPS,255,2010-05-24,20:00:42,2010,5,144
1296333,mr2009a28,MIDRIDGE,F,5352806,2010-05-24,22:00:54,-54.81638669,47.97636482,7212,GPS,255,2010-05-24,22:00:54,2010,5,144
1296334,mr2009a28,MIDRIDGE,F,5352807,2010-05-25,00:00:38,-54.81610602,47.97633151,7184,GPS,255,2010-05-25,00:00:38,2010,5,145
1296335,mr2009a28,MIDRIDGE,F,5352808,2010-05-25,02:00:49,-54.81624707,47.9764237,7211,GPS,255,2010-05-25,02:00:49,2010,5,145
