event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,height-raw,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
711967627,true,2015-01-29 23:20:16.000,34.9803957,32.7720609,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685489.9578684117,3627753.7036413993,"36N"
711967628,true,2015-01-29 23:40:34.000,34.9803817,32.7720025,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685488.7675716929,3627747.2034870833,"36N"
711967629,true,2015-01-30 00:00:15.000,34.9800773,32.7725288,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685459.1596466661,3627805.0278741997,"36N"
711967630,true,2015-01-30 00:20:16.000,34.9793165,32.7735142,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685385.84525632,3627912.9591100463,"36N"
711967631,true,2015-01-30 00:40:10.000,34.977977,32.7732778,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685260.8548665643,3627884.399561141,"36N"
711967632,true,2015-01-30 01:00:15.000,34.9773037,32.7732538,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685197.8316762205,3627880.5594112836,"36N"
711967633,true,2015-01-30 01:20:15.000,34.9753553,32.7745379,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685012.6524382144,3628019.5356315477,"36N"
711967634,true,2015-01-30 01:40:16.000,34.9772758,32.7718656,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685198.0946871303,3627726.581954452,"36N"
711967635,true,2015-01-30 02:00:48.000,34.9774179,32.7693821,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685216.5528123474,3627451.4513737806,"36N"
711967636,true,2015-01-30 02:20:16.000,34.9770061,32.7642154,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685188.6780401713,3626877.8287262074,"36N"
711967637,true,2015-01-30 02:40:08.000,34.9764975,32.7622,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685145.202513883,3626653.4642320545,"36N"
711967638,true,2015-01-30 03:00:39.000,34.9797273,32.7605458,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685451.2300442682,3626475.6964672497,"36N"
711967639,true,2015-01-30 03:20:17.000,34.9786641,32.761159,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685350.3469480266,3626541.8274584846,"36N"
711967640,true,2015-01-30 03:41:08.000,34.9772749,32.7561979,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685230.4691974535,3625989.2914935816,"36N"
711967641,true,2015-01-30 04:00:18.000,34.9764625,32.7525078,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685161.990847987,3625578.699491849,"36N"
711967642,true,2015-01-30 04:21:15.000,34.9749017,32.7501751,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685020.5705686961,3625317.312909974,"36N"
711967643,true,2015-01-30 04:41:07.000,34.9762112,32.7497744,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685144.1020288278,3625275.171667606,"36N"
711967644,true,2015-01-30 05:00:19.000,34.9787207,32.7575083,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685363.2175384306,3626137.1244484046,"36N"
711967645,true,2015-01-30 05:20:16.000,34.9860571,32.7574261,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",686050.7648856859,3626140.8834492117,"36N"
711967646,true,2015-01-30 05:40:08.000,34.9952592,32.7574666,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",686912.8639646263,3626161.5891624354,"36N"
711967647,true,2015-01-30 06:00:19.000,34.9989849,32.7557982,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687265.4347198831,3625983.176728179,"36N"
711967648,true,2015-01-30 06:20:44.000,34.9989534,32.7557909,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687262.4985774574,3625982.311538985,"36N"
711967649,true,2015-01-30 06:40:16.000,34.9989552,32.7558413,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687262.5616939525,3625987.903274772,"36N"
711967650,true,2015-01-30 07:00:08.000,34.9989482,32.7558197,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687261.9510511013,3625985.4957957747,"36N"
711967651,true,2015-01-30 07:20:08.000,34.9989412,32.7557981,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687261.3404079062,3625983.0883168345,"36N"
711967652,true,2015-01-30 07:40:14.000,34.9985548,32.7552491,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687226.2855759324,3625921.5294151953,"36N"
711967653,true,2015-01-30 08:00:17.000,34.9989482,32.7557893,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687262.0147078382,3625982.12492383,"36N"
711967654,true,2015-01-30 08:20:09.000,34.9989709,32.7558005,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687264.1181577122,3625983.406989416,"36N"
711967655,true,2015-01-30 08:40:15.000,34.9989534,32.7558061,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687262.4667490113,3625983.9969749576,"36N"
711967656,true,2015-01-30 09:01:43.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967657,true,2015-01-30 09:21:43.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967658,true,2015-01-30 09:40:44.000,34.9989115,32.7558109,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687258.5308301911,3625984.4550809953,"36N"
711967659,true,2015-01-30 10:00:32.000,34.998929,32.7558053,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687260.1822385406,3625983.865094813,"36N"
711967660,true,2015-01-30 10:20:15.000,34.998929,32.7558053,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687260.1822385406,3625983.865094813,"36N"
711967661,true,2015-01-30 10:40:16.000,34.9989534,32.7558213,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687262.434920552,3625985.6824109345,"36N"
711967662,true,2015-01-30 11:00:19.000,34.9986544,32.7559008,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687234.2533361982,3625993.9686742383,"36N"
711967663,true,2015-01-30 11:20:23.000,34.9989237,32.755834,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687259.6255527643,3625987.038086369,"36N"
711967664,true,2015-01-30 11:40:19.000,34.9989237,32.755834,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687259.6255527643,3625987.038086369,"36N"
711967665,true,2015-01-30 12:00:23.000,34.998943,32.7558484,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687261.403734409,3625988.6689641974,"36N"
711967666,true,2015-01-30 12:21:43.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967667,true,2015-01-30 12:41:43.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967668,true,2015-01-30 13:01:08.000,34.9990653,32.7558548,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687272.8493639417,3625989.595024199,"36N"
711967669,true,2015-01-30 13:21:40.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967670,true,2015-01-30 13:41:14.000,34.9989534,32.7557476,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687262.5892465769,3625977.5102641587,"36N"
711967671,true,2015-01-30 14:00:54.000,34.9989814,32.7556239,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687265.4717677778,3625963.8434635815,"36N"
711967672,true,2015-01-30 14:21:44.000,34.9989779,32.7558676,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687264.6335229871,3625990.8596881493,"36N"
711967673,true,2015-01-30 14:41:36.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967674,true,2015-01-30 15:00:08.000,34.9989814,32.7558643,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687264.968369461,3625990.4999640947,"36N"
711967675,true,2015-01-30 15:20:09.000,34.9989394,32.7558539,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687261.0549116838,3625989.272456112,"36N"
711967676,true,2015-01-30 15:40:15.000,34.9989919,32.7558523,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687265.977306468,3625989.187935704,"36N"
711967677,true,2015-01-30 16:00:43.000,34.9989762,32.7558931,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687264.4208425353,3625993.6842208016,"36N"
711967678,true,2015-01-30 16:20:30.000,34.9990356,32.7558827,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687270.0081657803,3625992.6361327334,"36N"
711967679,true,2015-01-30 16:40:12.000,34.9989185,32.7559386,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687258.9193063707,3625998.627346409,"36N"
711967680,true,2015-01-30 17:00:35.000,34.9986264,32.7560117,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687231.3976624934,3626006.216167675,"36N"
711967681,true,2015-01-30 17:21:05.000,34.9989832,32.7559146,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687265.0316935288,3625996.080611634,"36N"
711967682,true,2015-01-30 17:40:10.000,35.00152,32.7547329,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687505.1974343829,3625869.540505636,"36N"
711967683,true,2015-01-30 18:01:08.000,35.0051073,32.7523623,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687846.2969604982,3625613.0398028567,"36N"
711967684,true,2015-01-30 18:20:24.000,35.0081874,32.7502146,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",688139.4195909849,3625380.364562757,"36N"
711967685,true,2015-01-30 18:40:11.000,35.0097626,32.7519513,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",688283.3635241608,3625575.738008659,"36N"
711967686,true,2015-01-30 19:00:10.000,35.0053538,32.7540155,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687865.9213704271,3625796.790876897,"36N"
711967687,true,2015-01-30 19:20:51.000,35.0078018,32.7557855,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",688091.5718709059,3625997.403777906,"36N"
711967688,true,2015-01-30 19:40:58.000,35.0123967,32.7566058,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",688520.3682788538,3626096.5377818886,"36N"
711967689,true,2015-01-30 20:00:40.000,35.0122433,32.760327,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",688498.1508202028,3626508.887427254,"36N"
711967690,true,2015-01-30 20:20:08.000,35.0080005,32.7639378,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",688093.0393489153,3626901.7187213576,"36N"
711967691,true,2015-01-30 20:40:40.000,35.0036908,32.765436,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687686.1277783712,3627060.192573531,"36N"
711967692,true,2015-01-30 21:00:11.000,35.0030369,32.7654721,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687624.7906472869,3627063.035751745,"36N"
711967693,true,2015-01-30 21:20:47.000,34.9980885,32.7650981,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687161.9777030253,3627012.801025623,"36N"
711967694,true,2015-01-30 21:40:44.000,34.9935178,32.7633554,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",686737.4057597073,3626811.487802348,"36N"
711967695,true,2015-01-30 22:00:44.000,34.9889507,32.7621225,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",686312.0923730307,3626666.7284715627,"36N"
711967696,true,2015-01-30 22:20:29.000,34.9832155,32.7614864,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685776.0877602836,3626586.111986394,"36N"
711967697,true,2015-01-30 22:41:08.000,34.9832103,32.7615,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685775.5723154279,3626587.610874114,"36N"
711967698,true,2015-01-30 23:00:51.000,34.9831858,32.7614537,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685773.3731159356,3626582.433951864,"36N"
711967699,true,2015-01-30 23:20:44.000,34.983254,32.7616517,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685779.351351287,3626604.508636083,"36N"
711967700,true,2015-01-30 23:40:17.000,34.9807622,32.7620191,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685545.1331665968,3626640.8752821456,"36N"
711967701,true,2015-01-31 00:00:44.000,34.9787566,32.7634615,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685354.2398251783,3626797.2986962134,"36N"
711967702,true,2015-01-31 00:20:44.000,34.9785702,32.7695603,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685324.1324079694,3627473.2287338413,"36N"
711967703,true,2015-01-31 00:40:18.000,34.9764835,32.7733137,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685120.8734739423,3627885.7657178226,"36N"
711967704,true,2015-01-31 01:00:58.000,34.9733787,32.7766995,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",684823.0218885076,3628255.766144348,"36N"
711967705,true,2015-01-31 01:20:13.000,34.9754319,32.7758932,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685017.0220001094,3628169.9501367435,"36N"
711967706,true,2015-01-31 01:40:44.000,34.9824869,32.7744504,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685680.89404258,3628022.329026684,"36N"
711967707,true,2015-01-31 05:01:18.000,34.9812228,32.7571268,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685598.440828573,3626099.207632636,"36N"
711967708,true,2015-01-31 12:01:02.000,34.9988887,32.7557542,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687256.5132830889,3625978.127620251,"36N"
711967709,true,2015-01-31 23:00:43.000,34.9744433,32.7786561,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",684918.6976360828,3628474.5816853126,"36N"
711967710,true,2015-02-01 05:01:02.000,34.9869417,32.7598442,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",686128.6133517757,3626410.5666916566,"36N"
711967711,true,2015-02-01 12:02:31.000,34.9993767,32.7558545,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687302.0269540792,3625990.1128230756,"36N"
711967712,true,2015-02-01 23:01:18.000,35.0053531,32.7580373,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687857.4071758346,3626242.74342791,"36N"
711967713,true,2015-02-02 05:01:00.000,34.9968274,32.7570546,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687060.6572338906,3626118.6757866642,"36N"
711967714,true,2015-02-02 12:00:43.000,34.998929,32.7558204,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687260.1506198662,3625985.539442385,"36N"
711967715,true,2015-02-02 23:00:43.000,34.9745908,32.7758276,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",684938.3681483907,3628161.205313607,"36N"
711967716,true,2015-02-03 05:02:08.000,34.9918375,32.7572936,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",686592.6312892849,3626136.368161932,"36N"
711967717,true,2015-02-03 12:00:44.000,34.9987873,32.7559514,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687246.5995915257,3625999.814527381,"36N"
711967718,true,2015-02-03 23:01:02.000,34.9776936,32.7634443,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685254.6855349384,3626793.5299354014,"36N"
711967719,true,2015-02-04 05:01:38.000,35.0010812,32.7558386,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687461.7653073566,3625991.3676314857,"36N"
711967720,true,2015-02-04 12:00:43.000,34.9989237,32.755834,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687259.6255527643,3625987.038086369,"36N"
711967721,true,2015-02-04 23:00:43.000,34.9788395,32.7693009,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685349.8986661703,3627444.9372979966,"36N"
711967722,true,2015-02-05 05:00:43.000,35.000013,32.7561037,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687361.1236837314,3626018.8713958934,"36N"
711967723,true,2015-02-05 12:00:43.000,34.9989167,32.7558276,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687258.9830812623,3625986.316043553,"36N"
711967724,true,2015-02-05 23:01:31.000,34.982585,32.7729048,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685693.2951548956,3627851.1192808202,"36N"
711967725,true,2015-02-06 05:01:32.000,34.9989552,32.7559019,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687262.4347985961,3625994.6228419496,"36N"
711967726,true,2015-02-06 12:00:43.000,34.9989587,32.755838,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687262.8965404382,3625987.5435506483,"36N"
711967727,true,2015-02-06 23:01:44.000,35.0262951,32.7463099,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",689844.4418155877,3624979.723766123,"36N"
711967728,true,2015-02-07 05:01:36.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967729,true,2015-02-07 12:00:37.000,34.9988572,32.755734,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687253.6041494823,3625975.8320309534,"36N"
711967730,true,2015-02-07 23:00:56.000,34.9776536,32.7719917,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685233.2251803608,3627741.2258276716,"36N"
711967731,true,2015-02-08 05:01:44.000,34.9938726,32.755546,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",686786.959000411,3625946.177593594,"36N"
711967732,true,2015-02-08 12:00:37.000,34.9988275,32.7559417,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687250.3864801695,3625998.8100777855,"36N"
711967733,true,2015-02-08 23:01:26.000,34.9768422,32.7723682,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685156.4343350674,3627781.5530522396,"36N"
711967734,true,2015-02-09 05:01:02.000,35.0051846,32.7558189,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687846.2796676612,3625996.4589566737,"36N"
711967735,true,2015-02-09 12:01:42.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967736,true,2015-02-09 23:00:44.000,34.9746217,32.7782027,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",684936.3470622364,3628424.6189654013,"36N"
711967737,true,2015-02-10 05:00:43.000,34.9843993,32.760372,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685889.3146023545,3626464.622190721,"36N"
711967738,true,2015-02-10 12:01:39.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967739,true,2015-02-10 23:01:14.000,34.9773139,32.7751113,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685194.9378556772,3628086.5436035264,"36N"
711967740,true,2015-02-11 05:01:38.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967741,true,2015-02-11 12:01:38.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967742,true,2015-02-11 23:01:14.000,34.974962,32.7734734,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",684978.0130438347,3627900.8122706017,"36N"
711967743,true,2015-02-12 05:01:38.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967744,true,2015-02-12 12:01:38.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967745,true,2015-02-12 23:01:08.000,34.997228,32.7595983,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687092.8691498754,3626401.439405778,"36N"
711967746,true,2015-02-13 05:01:40.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967747,true,2015-02-13 12:01:40.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967748,true,2015-02-13 23:01:31.000,34.9767398,32.7776301,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685135.9402858897,3628364.8323644823,"36N"
711967749,true,2015-02-14 05:01:39.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967750,true,2015-02-14 12:01:39.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967751,true,2015-02-14 23:00:44.000,34.9780795,32.7769004,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685262.9465182795,3628286.266224857,"36N"
711967752,true,2015-02-15 05:01:43.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967753,true,2015-02-15 12:01:43.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967754,true,2015-02-15 23:01:43.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967755,true,2015-02-15 23:21:08.000,34.9780068,32.7603556,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685290.4293663548,3626451.5925960215,"36N"
711967756,true,2015-02-15 23:40:12.000,34.977935,32.7606894,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685283.0106629159,3626488.479768499,"36N"
711967757,true,2015-02-16 00:00:14.000,34.9779892,32.7607684,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685287.9249797191,3626497.33446007,"36N"
711967758,true,2015-02-16 00:20:13.000,34.9851933,32.7588768,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685966.8149199922,3626300.2240426387,"36N"
711967759,true,2015-02-16 00:40:44.000,34.9897306,32.7569251,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",686395.994696802,3626091.7947440506,"36N"
711967760,true,2015-02-16 01:01:40.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967761,true,2015-02-16 01:21:40.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967762,true,2015-02-16 01:41:40.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967763,true,2015-02-16 02:01:40.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967764,true,2015-02-16 02:21:40.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967765,true,2015-02-16 02:41:40.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967766,true,2015-02-16 03:01:40.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967767,true,2015-02-16 03:21:40.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967768,true,2015-02-16 03:41:40.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967769,true,2015-02-16 04:01:40.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967770,true,2015-02-16 04:21:40.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967771,true,2015-02-16 04:41:40.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967772,true,2015-02-16 05:01:40.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967773,true,2015-02-16 05:21:40.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967774,true,2015-02-16 05:41:40.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967775,true,2015-02-16 06:01:40.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967776,true,2015-02-16 06:21:40.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967777,true,2015-02-16 06:41:40.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967778,true,2015-02-16 07:01:40.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967779,true,2015-02-16 07:21:40.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967780,true,2015-02-16 08:01:40.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967781,true,2015-02-16 12:01:40.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967782,true,2015-02-16 20:01:19.000,34.9860693,32.7590957,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",686048.4341807901,3626326.036192237,"36N"
711967783,true,2015-02-16 20:20:44.000,34.9861235,32.7591141,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",686053.4740226085,3626328.171739748,"36N"
711967784,true,2015-02-16 20:40:16.000,34.9849221,32.7608622,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",685937.2768725147,3626519.895828465,"36N"
711967785,true,2015-02-16 21:00:23.000,34.9866182,32.7609476,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",686096.0076113093,3626532.3467882164,"36N"
711967786,true,2015-02-16 21:20:47.000,34.986856,32.7606808,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",686118.8425636194,3626503.1812430825,"36N"
711967787,true,2015-02-16 21:40:44.000,34.9882548,32.7598929,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",686251.5383860166,3626418.277054642,"36N"
711967788,true,2015-02-16 22:00:15.000,34.9863263,32.7590838,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",686072.5378851816,3626325.1685296907,"36N"
711967789,true,2015-02-16 22:20:14.000,34.9857632,32.760111,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",686017.6427589429,3626438.078243021,"36N"
711967790,true,2015-02-16 22:40:14.000,34.9867563,32.7601245,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",686110.6595052079,3626441.3213059613,"36N"
711967791,true,2015-02-16 23:00:44.000,34.9896257,32.759413,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",686380.9805204761,3626367.477601066,"36N"
711967792,true,2015-02-16 23:20:14.000,34.9897323,32.7594752,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",686390.8384447778,3626374.5623219702,"36N"
711967793,true,2015-02-16 23:40:15.000,34.9913741,32.7605842,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",686542.3484383188,3626500.4253932172,"36N"
711967794,true,2015-02-17 00:00:13.000,34.9944288,32.7618712,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",686825.8570265989,3626648.5219733464,"36N"
711967795,true,2015-02-17 00:20:15.000,34.9943676,32.7634472,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",686816.8300768302,3626823.166986189,"36N"
711967796,true,2015-02-17 00:40:44.000,34.9966948,32.762049,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687037.7859130759,3626672.2401698665,"36N"
711967797,true,2015-02-17 01:00:35.000,34.9976564,32.7597915,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",687132.6025171552,3626423.619669734,"36N"
711967798,true,2015-02-17 01:20:19.000,34.9939706,32.7576744,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",686791.6954422137,3626182.355674736,"36N"
711967799,true,2015-02-17 01:40:15.000,34.9892515,32.7576265,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",686349.6439133387,3626168.7248539217,"36N"
711967800,true,2015-02-17 02:01:43.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967801,true,2015-02-17 02:21:43.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967802,true,2015-02-17 02:41:43.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967803,true,2015-02-17 03:01:43.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967804,true,2015-02-17 03:21:43.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967805,true,2015-02-17 03:41:43.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967806,true,2015-02-17 04:01:43.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967807,true,2015-02-17 04:21:43.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967808,true,2015-02-17 04:41:43.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967809,true,2015-02-17 05:01:43.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967810,true,2015-02-17 05:21:43.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
711967811,true,2015-02-17 05:41:43.000,,,,,"gps",,"10882","H1","Striped hyenas Carmel Israel",,,
